id,user_id,name,issuer,credential_id,credential_url,issue_date,expiry_date,is_expired,description,skills,attachments,verified,verification_method,verification_date,display_order,created_at,updated_at
028ef3ac-5fef-5f3b-9bed-f20bfe9744e8,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Project Management Professional (PMP),PMI,,,2024-08-02,,False,,,[],False,,,0,2025-07-20 19:18:47.443988+00:00,2025-07-20 19:18:47.443988+00:00
749c79f9-827f-51d0-8875-0545a73a879c,122ef7b9-00e8-596d-ab7f-ce13af215a42,Project Management Professional (PMP),PMI,,,2025-06-29,,False,,,[],False,,,0,2024-08-27 19:18:47.443988+00:00,2024-08-27 19:18:47.443988+00:00
326d05b6-46a1-5eee-97e1-b7673068fdb0,122ef7b9-00e8-596d-ab7f-ce13af215a42,Certified Public Accountant (CPA),ICPAR,,,2026-04-21,,False,,,[],False,,,0,2024-08-27 19:18:47.443988+00:00,2024-08-27 19:18:47.443988+00:00
65c7fef1-f0a6-5bf6-ab9d-870bb214f53b,3f81734d-5897-5d85-9ae0-021b6e0399b4,AWS Certified Cloud Practitioner,Amazon Web Services,,,2023-03-31,,False,,,[],False,,,0,2025-09-11 19:18:47.443988+00:00,2025-09-11 19:18:47.443988+00:00
07301163-8a18-5c01-a26d-9d114461efa9,975d015f-62ae-51c6-942a-606620b69b06,Teaching Methodology Certificate,Rwanda Education Board,,,2023-06-01,,False,,,[],False,,,0,2025-04-19 19:18:47.443988+00:00,2025-04-19 19:18:47.443988+00:00
ec555dd5-08db-50bb-a23f-7973052b050a,0841cf84-788b-5e21-9f3d-dbc0f512422c,Certified Public Accountant (CPA),ICPAR,,,2025-05-18,,False,,,[],False,,,0,2024-08-12 19:18:47.443988+00:00,2024-08-12 19:18:47.443988+00:00
4a442358-af9e-5907-b560-e3c36651de34,0841cf84-788b-5e21-9f3d-dbc0f512422c,Project Management Professional (PMP),PMI,,,2023-11-10,,False,,,[],False,,,0,2024-08-12 19:18:47.443988+00:00,2024-08-12 19:18:47.443988+00:00
189bf3bc-2d13-5334-af5c-0b0862f67897,7fd56a42-6c8f-50e8-b6c0-1fecd61324c4,AutoCAD Certified User,Autodesk,,,2026-02-24,,False,,,[],False,,,0,2025-10-31 19:18:47.443988+00:00,2025-10-31 19:18:47.443988+00:00
01a61b09-e40e-59f8-9602-c95093337f28,e4d01b94-c9a3-5d74-8f4b-e586eef1e20f,AutoCAD Certified User,Autodesk,,,2022-06-26,,False,,,[],False,,,0,2025-12-04 19:18:47.443988+00:00,2025-12-04 19:18:47.443988+00:00
960b9853-d384-5e94-b3e3-321873d42cd0,746abc66-5fe3-5f5e-b191-8bc72819033d,Teaching Methodology Certificate,Rwanda Education Board,,,2026-02-14,,False,,,[],False,,,0,2024-09-30 19:18:47.443988+00:00,2024-09-30 19:18:47.443988+00:00
72b20607-bbf8-52bf-af50-b17cb592fca1,a9ca6880-2ad5-57fc-ade6-62c9f76f0c91,Teaching Methodology Certificate,Rwanda Education Board,,,2026-03-10,,False,,,[],False,,,0,2026-02-19 19:18:47.443988+00:00,2026-02-19 19:18:47.443988+00:00
c06f4cd2-80a1-5bc5-b0ae-be9e7be277aa,539258dc-f5dd-56cf-9520-bb38ff7d90e6,Basic Life Support (BLS),Rwanda Red Cross,,,2023-08-02,,False,,,[],False,,,0,2025-09-16 19:18:47.443988+00:00,2025-09-16 19:18:47.443988+00:00
962d9529-821a-538a-9cfa-9efad5465e5a,6103eaf0-a91e-5e59-9689-b9bcce694823,Teaching Methodology Certificate,Rwanda Education Board,,,2023-03-20,,False,,,[],False,,,0,2026-03-22 19:18:47.443988+00:00,2026-03-22 19:18:47.443988+00:00
de8dff56-5301-521b-bbf4-9cebf509a0bb,cb133ec9-d5fc-5159-a9cc-9baf1c748f97,Teaching Methodology Certificate,Rwanda Education Board,,,2023-02-22,,False,,,[],False,,,0,2026-04-27 19:18:47.443988+00:00,2026-04-27 19:18:47.443988+00:00
7f47a28b-6238-5f60-9d75-b0afc5420930,b97244a2-f5a3-5aa7-879f-25b4623a1e40,Certified Public Accountant (CPA),ICPAR,,,2023-04-08,,False,,,[],False,,,0,2026-02-28 19:18:47.443988+00:00,2026-02-28 19:18:47.443988+00:00
a0814015-4aa3-58b2-aab3-e4262e146e1e,2077db42-4dff-5e59-ac17-f7afe1114934,Teaching Methodology Certificate,Rwanda Education Board,,,2024-07-27,,False,,,[],False,,,0,2025-10-04 19:18:47.443988+00:00,2025-10-04 19:18:47.443988+00:00
d2cf982d-bbaf-54a3-9516-befc3ffdb486,71773cc3-68fb-5272-bf01-d00f5c44c83e,Teaching Methodology Certificate,Rwanda Education Board,,,2023-04-30,,False,,,[],False,,,0,2024-12-07 19:18:47.443988+00:00,2024-12-07 19:18:47.443988+00:00
7cd5965b-d91d-5f51-939d-87ec2406bdc4,e478ff5c-515e-5446-89cf-9dc96eeb3988,AutoCAD Certified User,Autodesk,,,2024-07-17,,False,,,[],False,,,0,2026-03-09 19:18:47.443988+00:00,2026-03-09 19:18:47.443988+00:00
257ef4f7-903e-5a29-a277-3e1e9fe1a535,267e221f-d5d5-5c98-b26a-cbab44818a10,Certified Public Accountant (CPA),ICPAR,,,2023-01-28,,False,,,[],False,,,0,2025-09-27 19:18:47.443988+00:00,2025-09-27 19:18:47.443988+00:00
35011e91-6b7a-56b1-9368-358282daab5b,796ea8cb-f403-5ab4-ab79-4a4dcd1f0599,Basic Life Support (BLS),Rwanda Red Cross,,,2025-12-28,,False,,,[],False,,,0,2025-07-16 19:18:47.443988+00:00,2025-07-16 19:18:47.443988+00:00
4b4e62df-16af-5a51-a275-c878dd038287,a37cf4df-e8a2-5000-be3a-98cbac85a153,Teaching Methodology Certificate,Rwanda Education Board,,,2025-04-02,,False,,,[],False,,,0,2025-07-20 19:18:47.443988+00:00,2025-07-20 19:18:47.443988+00:00
e52ac3f7-76d7-538b-845b-b8bcba5ae624,51b9aa16-8d47-5ad1-b768-5c7a98f89c7d,Teaching Methodology Certificate,Rwanda Education Board,,,2025-03-13,,False,,,[],False,,,0,2025-01-31 19:18:47.443988+00:00,2025-01-31 19:18:47.443988+00:00
a1768271-94da-56c1-bc43-d770caf9316e,3f294a92-4a91-5391-8653-963f568f71e5,Certified Public Accountant (CPA),ICPAR,,,2025-12-02,,False,,,[],False,,,0,2025-11-13 19:18:47.443988+00:00,2025-11-13 19:18:47.443988+00:00
613a347b-5cc7-5610-9839-73d1923caeb5,d46be73c-931d-5263-8780-5ece7404d055,Teaching Methodology Certificate,Rwanda Education Board,,,2024-01-24,,False,,,[],False,,,0,2026-01-11 19:18:47.443988+00:00,2026-01-11 19:18:47.443988+00:00
9b42f005-2c26-5e56-807e-a88ba9515ead,f1fb7d59-68fe-5f09-b2de-578b531b3fc4,Certified Public Accountant (CPA),ICPAR,,,2022-07-04,,False,,,[],False,,,0,2026-06-05 19:18:47.443988+00:00,2026-06-05 19:18:47.443988+00:00
c1117bc6-536c-5beb-863f-a810e9b3d258,5f2a7d8a-de8c-5f67-847a-d100eef0a36b,Certified Public Accountant (CPA),ICPAR,,,2022-09-21,,False,,,[],False,,,0,2025-10-30 19:18:47.443988+00:00,2025-10-30 19:18:47.443988+00:00
9600302d-b44d-5e71-885e-9eee33a415af,b6d83aca-8005-5704-a707-35699517babb,Certified Public Accountant (CPA),ICPAR,,,2025-07-11,,False,,,[],False,,,0,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
2913e6e1-7b4e-5462-a48c-118db6b2f135,b6d83aca-8005-5704-a707-35699517babb,Project Management Professional (PMP),PMI,,,2024-12-01,,False,,,[],False,,,0,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
bda37c82-6a0d-59c6-b7d8-89ae981e794d,f855ca58-c4a6-5d87-b6f2-4bbc39204495,Teaching Methodology Certificate,Rwanda Education Board,,,2024-09-23,,False,,,[],False,,,0,2025-08-29 19:18:47.443988+00:00,2025-08-29 19:18:47.443988+00:00
c7dd2b38-8246-5f6d-92a9-9b6f183fe00a,f6ce7128-bab7-5b74-b901-a8e4294c2d5e,Teaching Methodology Certificate,Rwanda Education Board,,,2024-12-08,,False,,,[],False,,,0,2024-09-26 19:18:47.443988+00:00,2024-09-26 19:18:47.443988+00:00
e4d2e163-98d7-5a53-a5b5-f556b70eb871,a0261c0c-5320-589f-9b07-af6a4dc8f9c8,Teaching Methodology Certificate,Rwanda Education Board,,,2026-02-13,,False,,,[],False,,,0,2025-11-06 19:18:47.443988+00:00,2025-11-06 19:18:47.443988+00:00
a0c7c4db-e1dd-5db0-81ef-c25fdd05fbd1,438c7192-3636-50f8-a233-9fe92815e05e,Project Management Professional (PMP),PMI,,,2023-12-08,,False,,,[],False,,,0,2025-06-30 19:18:47.443988+00:00,2025-06-30 19:18:47.443988+00:00
0f56b32e-5d25-5313-8509-d4b6b2533197,205aa6cd-0fd6-56f3-9b46-bcf59125c864,Project Management Professional (PMP),PMI,,,2023-05-20,,False,,,[],False,,,0,2025-11-06 19:18:47.443988+00:00,2025-11-06 19:18:47.443988+00:00
a0268365-819b-59fe-b06a-b83a064f017a,205aa6cd-0fd6-56f3-9b46-bcf59125c864,Certified Public Accountant (CPA),ICPAR,,,2026-04-30,,False,,,[],False,,,0,2025-11-06 19:18:47.443988+00:00,2025-11-06 19:18:47.443988+00:00
a49c3200-4462-5fbb-ae4a-522919dbfa67,d88806c0-e37f-56f5-9181-cf111f4496a7,Certified Public Accountant (CPA),ICPAR,,,2022-06-30,,False,,,[],False,,,0,2026-04-29 19:18:47.443988+00:00,2026-04-29 19:18:47.443988+00:00
98502aa9-2f13-5bda-8d4f-cd8833b8232d,6f73d0a6-0efe-570f-96f0-5ad3e967f0c9,Project Management Professional (PMP),PMI,,,2024-09-15,,False,,,[],False,,,0,2024-12-01 19:18:47.443988+00:00,2024-12-01 19:18:47.443988+00:00
d7a95c5e-307b-56ac-85da-b5329900e593,6f73d0a6-0efe-570f-96f0-5ad3e967f0c9,Certified Public Accountant (CPA),ICPAR,,,2024-11-18,,False,,,[],False,,,0,2024-12-01 19:18:47.443988+00:00,2024-12-01 19:18:47.443988+00:00
6b3208cf-2fbc-5140-bfa1-a0ab5abe7233,4d07d58a-9a63-5c64-bf67-391e9443526c,Certified Public Accountant (CPA),ICPAR,,,2025-06-20,,False,,,[],False,,,0,2025-09-11 19:18:47.443988+00:00,2025-09-11 19:18:47.443988+00:00
5de149cc-f205-58d6-8831-bf7897f3b83a,a80a34d0-181e-5c8a-a810-26de61969e22,Certified Public Accountant (CPA),ICPAR,,,2024-02-18,,False,,,[],False,,,0,2025-10-14 19:18:47.443988+00:00,2025-10-14 19:18:47.443988+00:00
73754a59-5c77-551a-9200-ab6570fc8e7f,a80a34d0-181e-5c8a-a810-26de61969e22,Project Management Professional (PMP),PMI,,,2025-02-06,,False,,,[],False,,,0,2025-10-14 19:18:47.443988+00:00,2025-10-14 19:18:47.443988+00:00
05be8bd1-7070-5e59-8947-686e061f23f5,89e40c62-60f8-54ce-b446-8509777e7bc8,Basic Life Support (BLS),Rwanda Red Cross,,,2024-10-30,,False,,,[],False,,,0,2024-09-02 19:18:47.443988+00:00,2024-09-02 19:18:47.443988+00:00
accb7b38-a2ba-509a-987f-fcc72c1cde1c,caf077b8-9a64-5f23-9293-30344760e612,Teaching Methodology Certificate,Rwanda Education Board,,,2023-10-14,,False,,,[],False,,,0,2025-10-09 19:18:47.443988+00:00,2025-10-09 19:18:47.443988+00:00
ad4bfbb8-4cfa-5842-ba29-23ec5fe19398,628289e9-a217-553c-ac3f-82ca88786e22,Teaching Methodology Certificate,Rwanda Education Board,,,2023-07-28,,False,,,[],False,,,0,2025-10-08 19:18:47.443988+00:00,2025-10-08 19:18:47.443988+00:00
6aed2fc6-4155-5669-bdcc-2953013f22f8,8a56a852-5694-58cd-8c9e-13b62c83e9d0,AWS Certified Cloud Practitioner,Amazon Web Services,,,2024-01-28,,False,,,[],False,,,0,2025-01-04 19:18:47.443988+00:00,2025-01-04 19:18:47.443988+00:00
6324f2a1-7498-5d7e-9c91-8793ee854194,8a56a852-5694-58cd-8c9e-13b62c83e9d0,CompTIA IT Fundamentals,CompTIA,,,2025-06-04,,False,,,[],False,,,0,2025-01-04 19:18:47.443988+00:00,2025-01-04 19:18:47.443988+00:00
114e4525-8abf-5cd1-abda-5fc132c19d5d,2332c4fc-a20e-5e36-bf71-5d1203655205,Project Management Professional (PMP),PMI,,,2023-12-29,,False,,,[],False,,,0,2025-01-27 19:18:47.443988+00:00,2025-01-27 19:18:47.443988+00:00
64ca8f74-9c23-5443-bdfd-5717788f242b,aa5f3202-9d0c-55a8-93ee-35b8b84e98db,Teaching Methodology Certificate,Rwanda Education Board,,,2025-09-01,,False,,,[],False,,,0,2025-11-23 19:18:47.443988+00:00,2025-11-23 19:18:47.443988+00:00
a2229b9f-8ac3-58dc-afa6-345757b582f5,3294cab3-7b7f-5a5f-bab9-7e11b4b034b4,Teaching Methodology Certificate,Rwanda Education Board,,,2025-04-23,,False,,,[],False,,,0,2024-11-13 19:18:47.443988+00:00,2024-11-13 19:18:47.443988+00:00
60426b2e-0e04-59d9-a115-efeab10dbe07,57a048e1-2da0-5a33-9f49-8da1cac949d4,Project Management Professional (PMP),PMI,,,2025-08-01,,False,,,[],False,,,0,2025-08-25 19:18:47.443988+00:00,2025-08-25 19:18:47.443988+00:00
240375e6-b96e-5aa9-ad65-7f91cda3eeff,57a048e1-2da0-5a33-9f49-8da1cac949d4,Certified Public Accountant (CPA),ICPAR,,,2024-06-03,,False,,,[],False,,,0,2025-08-25 19:18:47.443988+00:00,2025-08-25 19:18:47.443988+00:00
f60e858d-c212-5f2d-a4fd-8931c8109604,93880896-2989-5339-aea9-97053bb71636,Certified Public Accountant (CPA),ICPAR,,,2023-04-27,,False,,,[],False,,,0,2026-04-29 19:18:47.443988+00:00,2026-04-29 19:18:47.443988+00:00
1ed6fe2c-51ef-51af-94c9-c1ef2718333a,bf99079d-9175-547d-942b-28936642fe70,Teaching Methodology Certificate,Rwanda Education Board,,,2024-04-12,,False,,,[],False,,,0,2025-09-13 19:18:47.443988+00:00,2025-09-13 19:18:47.443988+00:00
705bc665-f534-5703-baba-52b3b280c1e1,4f92286c-80ae-5fb1-ac40-5d3b725b7752,Project Management Professional (PMP),PMI,,,2026-01-02,,False,,,[],False,,,0,2024-10-09 19:18:47.443988+00:00,2024-10-09 19:18:47.443988+00:00
81f53a12-ab5e-5f45-8bd3-5f22975f7175,4f92286c-80ae-5fb1-ac40-5d3b725b7752,Certified Public Accountant (CPA),ICPAR,,,2023-09-30,,False,,,[],False,,,0,2024-10-09 19:18:47.443988+00:00,2024-10-09 19:18:47.443988+00:00
d4f82b38-ff77-58e4-95ed-476ffaa26c70,ef1615aa-96b0-5fa8-a4a8-f128e0e43e10,Certified Public Accountant (CPA),ICPAR,,,2025-10-13,,False,,,[],False,,,0,2026-04-11 19:18:47.443988+00:00,2026-04-11 19:18:47.443988+00:00
e8763eaf-862a-5170-b20b-90ba28f1cc42,2dd4f6a7-39bc-50fa-888e-4167fbed8d68,AutoCAD Certified User,Autodesk,,,2023-06-15,,False,,,[],False,,,0,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
2ba9b3e7-d914-53be-994e-91cdc5c41d60,15c332ab-89a0-578c-89b7-9b0d779602dc,Project Management Professional (PMP),PMI,,,2025-10-14,,False,,,[],False,,,0,2024-11-23 19:18:47.443988+00:00,2024-11-23 19:18:47.443988+00:00
52b39b1d-1089-57af-ba24-449d51c7adf2,e74953fb-477a-55d2-9e58-3bb2c0ca1a64,Teaching Methodology Certificate,Rwanda Education Board,,,2024-01-21,,False,,,[],False,,,0,2026-04-11 19:18:47.443988+00:00,2026-04-11 19:18:47.443988+00:00
0faca576-30bc-5a6d-a101-85a635570899,ee7c67c1-2a72-5937-83e0-dfaec4ce8264,Project Management Professional (PMP),PMI,,,2023-11-21,,False,,,[],False,,,0,2025-12-19 19:18:47.443988+00:00,2025-12-19 19:18:47.443988+00:00
88ebd8ab-ee0d-560c-bfb2-c7a0b44b8520,ee7c67c1-2a72-5937-83e0-dfaec4ce8264,Certified Public Accountant (CPA),ICPAR,,,2024-02-11,,False,,,[],False,,,0,2025-12-19 19:18:47.443988+00:00,2025-12-19 19:18:47.443988+00:00
b36d363c-0de3-59f7-8d53-9e20f40fa75a,d0c9774b-ab5f-531a-8212-01e3517a027f,Teaching Methodology Certificate,Rwanda Education Board,,,2023-10-14,,False,,,[],False,,,0,2026-04-24 19:18:47.443988+00:00,2026-04-24 19:18:47.443988+00:00
eef59c8d-ab2a-5b0e-80db-fe47468d23c1,cbcebf96-b37d-5596-8974-623d563b8d48,Project Management Professional (PMP),PMI,,,2023-07-11,,False,,,[],False,,,0,2024-09-27 19:18:47.443988+00:00,2024-09-27 19:18:47.443988+00:00
6fc4847d-5a18-5735-b963-bfd44d14fb93,8629798a-e7cd-56aa-bee6-0fe4e85318f2,Project Management Professional (PMP),PMI,,,2024-06-02,,False,,,[],False,,,0,2025-01-08 19:18:47.443988+00:00,2025-01-08 19:18:47.443988+00:00
7f9134c1-efeb-5b49-9f0e-d85be75cd35d,7ad48598-a9e5-538a-9827-f8f640a927ad,AutoCAD Certified User,Autodesk,,,2025-02-05,,False,,,[],False,,,0,2025-02-27 19:18:47.443988+00:00,2025-02-27 19:18:47.443988+00:00
dbbd6f38-4744-5cb9-ada2-55cae2e27f3b,23485a83-6aa4-5615-bd67-837d99e94f4d,Project Management Professional (PMP),PMI,,,2023-06-10,,False,,,[],False,,,0,2025-07-09 19:18:47.443988+00:00,2025-07-09 19:18:47.443988+00:00
323a20ee-e275-5c4d-aa5f-1bac8a2593de,755a4648-d03d-5690-a0d9-f5aa9e5558d8,Basic Life Support (BLS),Rwanda Red Cross,,,2025-11-04,,False,,,[],False,,,0,2024-10-24 19:18:47.443988+00:00,2024-10-24 19:18:47.443988+00:00
6207ef17-8d93-5adc-9653-3f48c656ce46,d928f3cf-c66d-5667-8b29-7c8669b849d1,Teaching Methodology Certificate,Rwanda Education Board,,,2024-10-26,,False,,,[],False,,,0,2026-02-27 19:18:47.443988+00:00,2026-02-27 19:18:47.443988+00:00
2388346e-d625-515b-bc43-91a24e3c9d12,4c7f4619-28a9-5f16-be97-d5a11185c7af,AWS Certified Cloud Practitioner,Amazon Web Services,,,2024-03-16,,False,,,[],False,,,0,2024-08-31 19:18:47.443988+00:00,2024-08-31 19:18:47.443988+00:00
e6a1b641-5771-535e-8dc3-80a5e78ea151,4c7f4619-28a9-5f16-be97-d5a11185c7af,CompTIA IT Fundamentals,CompTIA,,,2023-01-29,,False,,,[],False,,,0,2024-08-31 19:18:47.443988+00:00,2024-08-31 19:18:47.443988+00:00
dcf8c996-260e-543f-8529-65b6c673655c,7c22e299-97b4-51b7-88cc-d2932a332fb7,Project Management Professional (PMP),PMI,,,2025-05-18,,False,,,[],False,,,0,2024-08-19 19:18:47.443988+00:00,2024-08-19 19:18:47.443988+00:00
7e7f27e4-f445-5ba0-a1d5-477a2940b63b,adf46ba4-2fc4-5b0b-8554-55d13f009713,AutoCAD Certified User,Autodesk,,,2025-06-13,,False,,,[],False,,,0,2025-12-01 19:18:47.443988+00:00,2025-12-01 19:18:47.443988+00:00
7119f4f1-4605-51b6-b4a8-531742679719,daac043b-42a8-5cc2-8461-7923368d5564,AutoCAD Certified User,Autodesk,,,2025-10-20,,False,,,[],False,,,0,2025-11-28 19:18:47.443988+00:00,2025-11-28 19:18:47.443988+00:00
811d8559-0360-587f-921b-b8d8d7fff02a,37d7b0c1-ab16-5b2c-a460-770b1deba60f,Certified Public Accountant (CPA),ICPAR,,,2022-10-22,,False,,,[],False,,,0,2026-02-12 19:18:47.443988+00:00,2026-02-12 19:18:47.443988+00:00
659c6222-e20f-5b33-881f-bb9251b3cba3,37d7b0c1-ab16-5b2c-a460-770b1deba60f,Project Management Professional (PMP),PMI,,,2023-04-22,,False,,,[],False,,,0,2026-02-12 19:18:47.443988+00:00,2026-02-12 19:18:47.443988+00:00
d77f13f5-b6c2-58e7-8cf6-051636cf4d98,34a3f0f9-4b2f-5aa8-b8b0-121fbf61f0fd,Teaching Methodology Certificate,Rwanda Education Board,,,2024-06-30,,False,,,[],False,,,0,2024-11-16 19:18:47.443988+00:00,2024-11-16 19:18:47.443988+00:00
7f25e96d-af1f-5143-8087-41ca68a3a86d,5216afc2-3145-5292-9683-a9f24abd0de5,Teaching Methodology Certificate,Rwanda Education Board,,,2022-12-22,,False,,,[],False,,,0,2025-09-10 19:18:47.443988+00:00,2025-09-10 19:18:47.443988+00:00
b376d871-3713-587e-b089-2a589370265a,fdb86642-c324-5473-a743-672f2817881e,Certified Public Accountant (CPA),ICPAR,,,2024-08-15,,False,,,[],False,,,0,2026-06-02 19:18:47.443988+00:00,2026-06-02 19:18:47.443988+00:00
1e73c9bb-5a37-5049-b063-dcda7e8524e2,4127c8c0-8642-50c5-93c5-1481d5422915,Certified Public Accountant (CPA),ICPAR,,,2023-01-29,,False,,,[],False,,,0,2025-07-05 19:18:47.443988+00:00,2025-07-05 19:18:47.443988+00:00
dd774cbb-a6fd-5ec7-b9a7-4b12f3cd93f3,4127c8c0-8642-50c5-93c5-1481d5422915,Project Management Professional (PMP),PMI,,,2024-04-07,,False,,,[],False,,,0,2025-07-05 19:18:47.443988+00:00,2025-07-05 19:18:47.443988+00:00
75ced3fc-7061-5b54-83fb-f27d98824666,ff696a4c-d3f4-528f-ba0c-93fb16337899,CompTIA IT Fundamentals,CompTIA,,,2024-12-18,,False,,,[],False,,,0,2025-08-19 19:18:47.443988+00:00,2025-08-19 19:18:47.443988+00:00
a9cf757d-b501-5e85-9d4a-13a9541ccf1c,1c416b05-9b74-516c-853e-c06e32f9534c,Teaching Methodology Certificate,Rwanda Education Board,,,2022-07-21,,False,,,[],False,,,0,2025-02-08 19:18:47.443988+00:00,2025-02-08 19:18:47.443988+00:00
20d1c19c-b860-5d74-9efb-a2edb0fbc5c4,0258feaa-b521-59df-a57f-4e8713923b7a,Basic Life Support (BLS),Rwanda Red Cross,,,2023-06-26,,False,,,[],False,,,0,2025-07-21 19:18:47.443988+00:00,2025-07-21 19:18:47.443988+00:00
9f44df4d-ef47-56b0-af25-481160624465,11c6a39a-407c-5a50-a26f-cbbe51efe756,Project Management Professional (PMP),PMI,,,2023-09-12,,False,,,[],False,,,0,2026-04-12 19:18:47.443988+00:00,2026-04-12 19:18:47.443988+00:00
513357a4-15b4-5bcb-8d2f-32ada678b8e5,11c6a39a-407c-5a50-a26f-cbbe51efe756,Certified Public Accountant (CPA),ICPAR,,,2025-05-31,,False,,,[],False,,,0,2026-04-12 19:18:47.443988+00:00,2026-04-12 19:18:47.443988+00:00
daffac7e-85a3-5ec4-80c8-20ddcf4a8d6f,98735657-721a-58c7-950a-d8778e6e567f,Certified Public Accountant (CPA),ICPAR,,,2024-03-01,,False,,,[],False,,,0,2025-02-08 19:18:47.443988+00:00,2025-02-08 19:18:47.443988+00:00
5ed184bb-d041-5403-a5fd-f14e4f5d72f6,98735657-721a-58c7-950a-d8778e6e567f,Project Management Professional (PMP),PMI,,,2023-11-12,,False,,,[],False,,,0,2025-02-08 19:18:47.443988+00:00,2025-02-08 19:18:47.443988+00:00
1b6ae8c6-929b-5560-9adc-aaa6f993d8e9,b105a105-8d0c-502d-a86b-1c0cf835eac9,Teaching Methodology Certificate,Rwanda Education Board,,,2023-03-27,,False,,,[],False,,,0,2025-06-21 19:18:47.443988+00:00,2025-06-21 19:18:47.443988+00:00
5c80d43c-9fb5-5b40-b390-98ff88ccc3b6,7714ee46-f796-59f8-9971-988db51761bb,Certified Public Accountant (CPA),ICPAR,,,2026-04-18,,False,,,[],False,,,0,2026-01-17 19:18:47.443988+00:00,2026-01-17 19:18:47.443988+00:00
2d7e6f13-0edc-50d7-9f2d-36898426e660,35b7e6c8-0da8-58d4-9b25-4ffe53c499b1,Teaching Methodology Certificate,Rwanda Education Board,,,2026-03-01,,False,,,[],False,,,0,2025-02-05 19:18:47.443988+00:00,2025-02-05 19:18:47.443988+00:00
7216feeb-d381-5900-8c96-0d15f7353caf,c97ffe97-7179-573b-8266-1b9eaf73cbaa,Certified Public Accountant (CPA),ICPAR,,,2023-12-01,,False,,,[],False,,,0,2024-10-15 19:18:47.443988+00:00,2024-10-15 19:18:47.443988+00:00
9211a549-3904-54d0-8378-c7c86193db4f,c97ffe97-7179-573b-8266-1b9eaf73cbaa,Project Management Professional (PMP),PMI,,,2024-12-28,,False,,,[],False,,,0,2024-10-15 19:18:47.443988+00:00,2024-10-15 19:18:47.443988+00:00
d9aede18-e07f-524c-8a52-8c76431cb50c,bc81591d-885b-5d5a-b500-99f853c3ead1,Teaching Methodology Certificate,Rwanda Education Board,,,2023-01-04,,False,,,[],False,,,0,2025-07-08 19:18:47.443988+00:00,2025-07-08 19:18:47.443988+00:00
c5170f0f-d018-5c47-85f0-12fb3f27006e,48196ad8-893f-5e49-a8f7-fdc2c7d35a54,Certified Public Accountant (CPA),ICPAR,,,2025-07-01,,False,,,[],False,,,0,2026-01-31 19:18:47.443988+00:00,2026-01-31 19:18:47.443988+00:00
bfa622f9-a3b5-50e7-b09d-5a38fa605bcc,620d27bf-534d-5552-9a75-7708990d3b52,Certified Public Accountant (CPA),ICPAR,,,2025-08-11,,False,,,[],False,,,0,2026-01-11 19:18:47.443988+00:00,2026-01-11 19:18:47.443988+00:00
03bfbfa1-1b97-5d75-bf28-e37f9e3e6b9a,637c5e28-a754-5379-b05f-d6cfa53324d6,AutoCAD Certified User,Autodesk,,,2024-10-08,,False,,,[],False,,,0,2025-02-20 19:18:47.443988+00:00,2025-02-20 19:18:47.443988+00:00
3164c5e4-65a2-5c8d-895f-d143d2baf0a3,851ba667-e1d6-59a0-8423-084f85a2a8f1,Teaching Methodology Certificate,Rwanda Education Board,,,2022-07-29,,False,,,[],False,,,0,2026-04-23 19:18:47.443988+00:00,2026-04-23 19:18:47.443988+00:00
ad865c6c-77e3-5f2f-a11c-74ba65a09f79,f0bae957-62b1-5c7c-8be0-f9580307e0e1,Teaching Methodology Certificate,Rwanda Education Board,,,2025-05-09,,False,,,[],False,,,0,2024-12-07 19:18:47.443988+00:00,2024-12-07 19:18:47.443988+00:00
2a5107f1-ed35-5220-bb63-5a2eadca0797,3e3bafa9-20bc-5b94-9602-be104dbc11d5,Certified Public Accountant (CPA),ICPAR,,,2024-10-20,,False,,,[],False,,,0,2025-04-13 19:18:47.443988+00:00,2025-04-13 19:18:47.443988+00:00
0753e0c2-0905-5291-b83f-77b28f3d9b7c,00faca57-3f25-5a8d-97b8-0d379a63a37e,Teaching Methodology Certificate,Rwanda Education Board,,,2026-02-08,,False,,,[],False,,,0,2025-09-24 19:18:47.443988+00:00,2025-09-24 19:18:47.443988+00:00
f8c4e956-52d5-53b6-b8e5-83de99f09ece,3e4d7b1b-63ab-5077-92a9-623f2c3fc734,Project Management Professional (PMP),PMI,,,2024-12-23,,False,,,[],False,,,0,2026-04-24 19:18:47.443988+00:00,2026-04-24 19:18:47.443988+00:00
876a6c9c-8cb5-5fcb-aa45-ba0179edafeb,3e4d7b1b-63ab-5077-92a9-623f2c3fc734,Certified Public Accountant (CPA),ICPAR,,,2023-02-11,,False,,,[],False,,,0,2026-04-24 19:18:47.443988+00:00,2026-04-24 19:18:47.443988+00:00
d3b32d56-2a82-5cf7-9fea-e2d180a84382,9431d4a7-8765-5240-aebb-271f5048e440,Project Management Professional (PMP),PMI,,,2024-05-26,,False,,,[],False,,,0,2025-07-03 19:18:47.443988+00:00,2025-07-03 19:18:47.443988+00:00
