id,user_id,institution,institution_id,degree,field_of_study,start_date,end_date,is_current,grade,grade_scale,description,activities,skills,attachments,verified,verification_method,verification_date,display_order,created_at,updated_at
fb529eb6-38f2-508f-93ee-1f407bb1412e,4d24aa75-b6df-50ed-9617-c3fc54de575b,Amajyaruguru Institute of Learning,,Crop production A2,"Agriculture, Forestry, Fisheries and Veterinary",2001-02-01,2004-12-01,False,,,,,,[],False,,,0,2026-04-09 19:18:47.443988+00:00,2026-04-09 19:18:47.443988+00:00
e772b751-3c8a-52d8-97ad-95a7c81c30e1,cf25e45a-cf3d-5396-98e1-df69757ea91e,Iburengerazuba Institute of Learning,,Bachelor's degree in Mathematics and Biology teacher with Education,Education,2020-08-01,2024-12-01,False,,,,,,[],False,,,0,2025-06-17 19:18:47.443988+00:00,2025-06-17 19:18:47.443988+00:00
eae29460-3039-5290-8e00-b87d5ce75576,796ea8cb-f403-5ab4-ab79-4a4dcd1f0599,Umujyi wa Kigali Institute of Learning,,Bachelor's Degree in Laboratory,Health and Welfare (Health and Medical Sciences),2014-06-01,2018-12-01,False,,,,,,[],False,,,0,2025-07-16 19:18:47.443988+00:00,2025-07-16 19:18:47.443988+00:00
84829c2c-3c93-51a4-bf22-5523fa56a3bd,a37cf4df-e8a2-5000-be3a-98cbac85a153,Iburengerazuba Institute of Learning,,Bachelor's Degree in Education ,Education,2008-04-01,2012-12-01,False,,,,,,[],False,,,0,2025-07-20 19:18:47.443988+00:00,2025-07-20 19:18:47.443988+00:00
b1470345-5820-5dfe-b5df-f8ece942fbc6,6df890ef-dd94-5265-886c-b418944dd774,University of Rwanda,,Diploma A2 in Social sciences,"Natural Sciences, Mathematics and Statistics",2016-03-01,2019-12-01,False,,,,,,[],False,,,0,2025-08-04 19:18:47.443988+00:00,2025-08-04 19:18:47.443988+00:00
6b1ec108-366b-5e9d-88fa-51aa897235df,26f81bef-d60a-5e2f-99ca-ce0482f6d8d1,University of Rwanda,,With Valid driving License( category B),General Studies,2016-07-01,2019-12-01,False,,,,,,[],False,,,0,2026-01-13 19:18:47.443988+00:00,2026-01-13 19:18:47.443988+00:00
d9f01a8e-5982-5dda-8987-be40d59e4564,51b9aa16-8d47-5ad1-b768-5c7a98f89c7d,University of Rwanda,,A2 certificate in Normale Primaire,Education,2019-07-01,2022-12-01,False,,,,,,[],False,,,0,2025-01-31 19:18:47.443988+00:00,2025-01-31 19:18:47.443988+00:00
e6880558-e497-5e8b-84e8-7ab610d389a9,3f294a92-4a91-5391-8653-963f568f71e5,Iburasirazuba Institute of Learning,,Bachelor’s Degree in Public Administration,"Business, Administration and Law",2020-05-01,2024-12-01,False,,,,,,[],False,,,0,2025-11-13 19:18:47.443988+00:00,2025-11-13 19:18:47.443988+00:00
b264878e-2bb1-5b39-a800-3bcdb3f8ca3c,d46be73c-931d-5263-8780-5ece7404d055,Iburasirazuba Institute of Learning,,Bachelor’s degree in Kinyarwanda with education,Education,2011-08-01,2015-12-01,False,,,,,,[],False,,,0,2026-01-11 19:18:47.443988+00:00,2026-01-11 19:18:47.443988+00:00
6d951207-b901-5e8c-b6e3-3901ec039c5c,579ee32c-5577-51cb-aa1e-50c5ba60b36c,University of Rwanda,,"Driving License categories (B,C,D,DI or F)","Services, Tourism and Hospitality",2021-03-01,2024-12-01,False,,,,,,[],False,,,0,2026-01-05 19:18:47.443988+00:00,2026-01-05 19:18:47.443988+00:00
96781ded-90f5-5f7b-92ce-36b257113f94,f1fb7d59-68fe-5f09-b2de-578b531b3fc4,Amajyepfo Institute of Learning,,Bachelor’s Degree in Public Administration,"Business, Administration and Law",2011-01-01,2015-12-01,False,,,,,,[],False,,,0,2026-06-05 19:18:47.443988+00:00,2026-06-05 19:18:47.443988+00:00
f0d1f487-0e59-50aa-9d7e-e070024b4a7b,91bd6dc2-4e5a-5eb3-8c44-ca590b9522b4,University of Rwanda,,Bachelor's Degree in Educational Sciences,"Natural Sciences, Mathematics and Statistics",2012-04-01,2016-12-01,False,,,,,,[],False,,,0,2025-02-04 19:18:47.443988+00:00,2025-02-04 19:18:47.443988+00:00
51dc5128-6f7b-53d2-8bf1-d35838730acd,b0df462d-6d0b-5beb-ba8c-0cf99f0dcc51,University of Rwanda,,Bachelor's Degree in Computer Science,"Natural Sciences, Mathematics and Statistics",2008-05-01,2012-12-01,False,,,,,,[],False,,,0,2025-01-13 19:18:47.443988+00:00,2025-01-13 19:18:47.443988+00:00
8d05595c-b937-564b-851d-e839d21e4987,5f2a7d8a-de8c-5f67-847a-d100eef0a36b,Iburengerazuba Institute of Learning,,Bachelor's degree in Entrepreneurship and Economics with Education,"Business, Administration and Law",2021-09-01,2025-12-01,False,,,,,,[],False,,,0,2025-10-30 19:18:47.443988+00:00,2025-10-30 19:18:47.443988+00:00
4f900940-c65c-5c35-8f2a-ec24a6dd4898,20c97398-5382-5206-9ed5-8e3069f0c980,University of Rwanda,,Bachelor's of Technology in Crop Production,General Studies,2020-08-01,2024-12-01,False,,,,,,[],False,,,0,2025-01-12 19:18:47.443988+00:00,2025-01-12 19:18:47.443988+00:00
6e8d84dc-7ec2-59d9-8477-ef68d6aeb175,b6d83aca-8005-5704-a707-35699517babb,Amajyaruguru Institute of Learning,,Bachelor’s Degree in Economics,"Business, Administration and Law",2015-05-01,2019-12-01,False,,,,,,[],False,,,0,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
986f3bef-dada-5955-b281-0c25924d2599,5ee05d6f-7744-5f99-a86a-033a73d27b1c,Amajyepfo Institute of Learning,,Bachelor's Degree in Livestock,"Agriculture, Forestry, Fisheries and Veterinary",2011-02-01,2015-12-01,False,,,,,,[],False,,,0,2026-03-29 19:18:47.443988+00:00,2026-03-29 19:18:47.443988+00:00
8eb7ef7a-6402-556b-a1a5-98d38103c0ae,20e6b29d-4e5e-58e9-af71-2f9195967413,Amajyepfo Institute of Learning,,Bachelor's Degree in Philosophy,Arts and Humanities,2016-01-01,2020-12-01,False,,,,,,[],False,,,0,2025-12-23 19:18:47.443988+00:00,2025-12-23 19:18:47.443988+00:00
209132d9-0615-5f00-9c10-f2401c8cef6d,f855ca58-c4a6-5d87-b6f2-4bbc39204495,University of Rwanda,,Bachelor's degree of Literature in English with education,Education,2006-07-01,2010-12-01,False,,,,,,[],False,,,0,2025-08-29 19:18:47.443988+00:00,2025-08-29 19:18:47.443988+00:00
18eed802-5134-5b29-912e-2a99e4374831,f6ce7128-bab7-5b74-b901-a8e4294c2d5e,University of Rwanda,,Bachelor's Degree in Education ,Education,1989-04-01,1993-12-01,False,,,,,,[],False,,,0,2024-09-26 19:18:47.443988+00:00,2024-09-26 19:18:47.443988+00:00
2b1d4dd0-19cd-5e5e-95d0-5f55d3ea5e6b,a0261c0c-5320-589f-9b07-af6a4dc8f9c8,Iburasirazuba Institute of Learning,,A2 Certificate in Languages Education (LE),Education,2018-03-01,2021-12-01,False,,,,,,[],False,,,0,2025-11-06 19:18:47.443988+00:00,2025-11-06 19:18:47.443988+00:00
16344a47-3472-5b37-bd8d-a817ae0275f0,23f25d42-859c-5885-8dc4-3789e03b976e,Iburengerazuba Institute of Learning,,Advanced Diploma in Animal Health,Health and Welfare (Health and Medical Sciences),2020-06-01,2023-12-01,False,,,,,,[],False,,,0,2025-01-03 19:18:47.443988+00:00,2025-01-03 19:18:47.443988+00:00
a8773280-6f9a-551f-a390-7d0b3cc37b82,456d429b-ebef-57bb-bfd7-54a7c6b4bf00,Iburasirazuba Institute of Learning,,Driving license Category B,"Services, Tourism and Hospitality",2019-08-01,2022-12-01,False,,,,,,[],False,,,0,2026-01-01 19:18:47.443988+00:00,2026-01-01 19:18:47.443988+00:00
3bd185e8-26e7-5f40-81a1-0be1a60f6eb1,145616ac-08ec-5b0a-b93f-11e871f3058a,Iburengerazuba Institute of Learning,,Bachelor's Degree in Management,"Business, Administration and Law",2013-04-01,2017-12-01,False,,,,,,[],False,,,0,2024-07-27 19:18:47.443988+00:00,2024-07-27 19:18:47.443988+00:00
fada81a4-305d-58b9-bd4b-74457b253a11,3a7784c2-70df-5b90-b456-79a380561d3e,Iburengerazuba Institute of Learning,,A2 certificate in accounting,"Business, Administration and Law",2008-09-01,2011-12-01,False,,,,,,[],False,,,0,2025-12-13 19:18:47.443988+00:00,2025-12-13 19:18:47.443988+00:00
12dda73c-690a-53b2-8014-889f34866ac8,843c3946-78ea-5838-bb9b-7bef75b0e450,Amajyepfo Institute of Learning,,A2 certificate in accounting,"Business, Administration and Law",2010-05-01,2013-12-01,False,,,,,,[],False,,,0,2025-01-28 19:18:47.443988+00:00,2025-01-28 19:18:47.443988+00:00
8036136b-b1c2-5a68-9d1b-f7e0655f47df,438c7192-3636-50f8-a233-9fe92815e05e,Umujyi wa Kigali Institute of Learning,,Bachelor's Degree in Economics,"Business, Administration and Law",2012-01-01,2016-12-01,False,,,,,,[],False,,,0,2025-06-30 19:18:47.443988+00:00,2025-06-30 19:18:47.443988+00:00
d6c65311-70f8-590c-812e-42525f56412f,82a37ef8-65b3-5d02-9bd0-c290705884c7,Iburasirazuba Institute of Learning,,Bachelor's Degree in Accounting,"Business, Administration and Law",2014-06-01,2018-12-01,False,,,,,,[],False,,,0,2026-05-20 19:18:47.443988+00:00,2026-05-20 19:18:47.443988+00:00
c8e27c37-e41a-53f3-9fc1-1a1c1df15a75,57fd3962-aa62-580d-a853-5cc35a4a9d91,University of Rwanda,,Advanced Diploma in Sociology,"Social Sciences, Journalism and Information",2012-01-01,2015-12-01,False,,,,,,[],False,,,0,2025-06-25 19:18:47.443988+00:00,2025-06-25 19:18:47.443988+00:00
60122f83-a740-5fe9-9113-891212c512a7,f20b3a5b-28fe-5b3b-83a0-1ea7c4338b7e,Amajyepfo Institute of Learning,,Bachelor's Degree in Development Studies,"Social Sciences, Journalism and Information",2021-06-01,2025-12-01,False,,,,,,[],False,,,0,2025-07-18 19:18:47.443988+00:00,2025-07-18 19:18:47.443988+00:00
fd10a831-27ee-5905-b2fc-3fe7e275debe,33e1f21c-f311-5148-8b93-888a500d76e7,University of Rwanda,,Bachelor's Degree in Education ,Education,2020-02-01,2024-12-01,False,,,,,,[],False,,,0,2024-11-17 19:18:47.443988+00:00,2024-11-17 19:18:47.443988+00:00
38bc4a6c-8100-5af0-9a49-2bf2c57a4cfb,8cf81df9-d538-5310-8d64-cd9fda14faba,University of Rwanda,,Driving license Category B,"Services, Tourism and Hospitality",2022-02-01,2025-12-01,False,,,,,,[],False,,,0,2024-09-12 19:18:47.443988+00:00,2024-09-12 19:18:47.443988+00:00
efebc5a4-a2a9-5de6-8506-7969dcf42119,205aa6cd-0fd6-56f3-9b46-bcf59125c864,University of Rwanda,,Bachelor's Degree in Law,"Business, Administration and Law",2016-08-01,2020-12-01,False,,,,,,[],False,,,0,2025-11-06 19:18:47.443988+00:00,2025-11-06 19:18:47.443988+00:00
ea03ae79-4fdb-5103-9f6e-aa3b4d11cd56,25fb701d-0d6b-5f5e-9d0d-5545812b4a48,Iburengerazuba Institute of Learning,,Driving license Category B,"Services, Tourism and Hospitality",2021-06-01,2024-12-01,False,,,,,,[],False,,,0,2026-06-04 19:18:47.443988+00:00,2026-06-04 19:18:47.443988+00:00
bbe7fdd6-77d8-5b70-88a4-7286107e02b3,d88806c0-e37f-56f5-9181-cf111f4496a7,Umujyi wa Kigali Institute of Learning,,Bachelor's Degree in Finance,"Business, Administration and Law",2011-04-01,2015-12-01,False,,,,,,[],False,,,0,2026-04-29 19:18:47.443988+00:00,2026-04-29 19:18:47.443988+00:00
a28197a6-562e-51cb-abb3-12b1f0fff943,9a71b0de-10dc-58ec-80a3-a9a3bb8c0d69,University of Rwanda,,Bachelor's Degree in Civil Engineering ,"Engineering, Manufacturing and Construction",2019-09-01,2023-12-01,False,,,,,,[],False,,,0,2025-12-12 19:18:47.443988+00:00,2025-12-12 19:18:47.443988+00:00
a9aeb4eb-0f46-5ce5-8f3a-efe532a186b5,6f73d0a6-0efe-570f-96f0-5ad3e967f0c9,University of Rwanda,,Bachelor's Degree in Accounting,"Business, Administration and Law",2013-02-01,2017-12-01,False,,,,,,[],False,,,0,2024-12-01 19:18:47.443988+00:00,2024-12-01 19:18:47.443988+00:00
6dcfb578-7a1e-5290-af24-9c1c31ace493,2558f090-5d22-5cfb-a133-dca62e44feb7,University of Rwanda,,Bachelor's Degree in Mathematics with Education,Education,2021-01-01,2025-12-01,False,,,,,,[],False,,,0,2025-08-15 19:18:47.443988+00:00,2025-08-15 19:18:47.443988+00:00
05c2ea91-6cc4-5a25-8ead-73779006ca38,4d07d58a-9a63-5c64-bf67-391e9443526c,Iburasirazuba Institute of Learning,,Bachelor's Degree in Finance,"Business, Administration and Law",2012-07-01,2016-12-01,False,,,,,,[],False,,,0,2025-09-11 19:18:47.443988+00:00,2025-09-11 19:18:47.443988+00:00
df666aed-58b7-5584-b71b-b2d97f10d6e1,a80a34d0-181e-5c8a-a810-26de61969e22,University of Rwanda,,A2 certificate in accounting,"Business, Administration and Law",2010-05-01,2013-12-01,False,,,,,,[],False,,,0,2025-10-14 19:18:47.443988+00:00,2025-10-14 19:18:47.443988+00:00
94dcfcac-1fcb-5f5b-b501-4802be3eac3f,75c52b45-2964-512e-8091-fb8bb3e3ad5e,University of Rwanda,,Bachelor's Degree in Accounting,"Business, Administration and Law",2018-01-01,2022-12-01,False,,,,,,[],False,,,0,2024-12-14 19:18:47.443988+00:00,2024-12-14 19:18:47.443988+00:00
b5fab054-2128-598a-98d9-7e1d000004c9,5153cbd9-b1f1-59a9-b16a-3765c892c49b,Iburasirazuba Institute of Learning,,"Advanced Diploma in Electrical Engineering,","Engineering, Manufacturing and Construction",2017-09-01,2020-12-01,False,,,,,,[],False,,,0,2026-02-14 19:18:47.443988+00:00,2026-02-14 19:18:47.443988+00:00
177291fa-ecb8-531e-9b5e-cdcdc0cd63a8,1f29eba3-4627-5e52-9088-7a35fb75aa3b,University of Rwanda,,Master’s Degree in Computer Science,"Natural Sciences, Mathematics and Statistics",2023-04-01,2025-12-01,False,,,,,,[],False,,,0,2025-09-18 19:18:47.443988+00:00,2025-09-18 19:18:47.443988+00:00
8934890d-5ad8-502d-bced-545b52be14b2,0e0474b2-55d3-530f-b96a-f6765cb12d0c,Iburasirazuba Institute of Learning,,A2 in Humanities Sciences,"Natural Sciences, Mathematics and Statistics",2013-04-01,2016-12-01,False,,,,,,[],False,,,0,2024-09-04 19:18:47.443988+00:00,2024-09-04 19:18:47.443988+00:00
82422bd9-badf-50e5-9b55-315ac7bbb6dd,58862cd9-9084-5a00-a3ce-5d5c99ec9945,University of Rwanda,,Bachelor’s Degree in Sociology,"Social Sciences, Journalism and Information",2020-07-01,2024-12-01,False,,,,,,[],False,,,0,2025-07-24 19:18:47.443988+00:00,2025-07-24 19:18:47.443988+00:00
3c76468e-7557-588e-b56e-fba8e5a71ef8,89e40c62-60f8-54ce-b446-8509777e7bc8,University of Rwanda,,A2 In Social Work,Health and Welfare (Health and Medical Sciences),2018-07-01,2021-12-01,False,,,,,,[],False,,,0,2024-09-02 19:18:47.443988+00:00,2024-09-02 19:18:47.443988+00:00
2631cc7b-b2d1-50f9-b822-8c71db32c788,e641c676-4935-5885-8b5d-83894fe8ab45,University of Rwanda,,Driving license Category B,"Services, Tourism and Hospitality",2020-01-01,2023-12-01,False,,,,,,[],False,,,0,2025-12-21 19:18:47.443988+00:00,2025-12-21 19:18:47.443988+00:00
df5595b0-147a-5573-831e-ace7d84d0a27,faedef45-af57-5ccd-9ec7-47bbb1c86e19,Iburengerazuba Institute of Learning,,Bachelor's Degree in Geology,"Natural Sciences, Mathematics and Statistics",2016-08-01,2020-12-01,False,,,,,,[],False,,,0,2026-06-05 19:18:47.443988+00:00,2026-06-05 19:18:47.443988+00:00
2f411747-1e82-561d-82da-483ab7d57414,caf077b8-9a64-5f23-9293-30344760e612,Amajyepfo Institute of Learning,,Bachelor's degree in English and Kiswahili with Education,Education,2019-01-01,2023-12-01,False,,,,,,[],False,,,0,2025-10-09 19:18:47.443988+00:00,2025-10-09 19:18:47.443988+00:00
19aaf890-a7b8-553c-ba83-0af22a1172a2,628289e9-a217-553c-ac3f-82ca88786e22,University of Rwanda,,Bachelor's degree in Chemistry and Biology with Education,Education,2019-05-01,2023-12-01,False,,,,,,[],False,,,0,2025-10-08 19:18:47.443988+00:00,2025-10-08 19:18:47.443988+00:00
93b3fa00-6af6-534f-b9ea-4a56f373f732,8a56a852-5694-58cd-8c9e-13b62c83e9d0,Iburengerazuba Institute of Learning,,"Driving license category B with minimum qualification of Ordinary level (O Level), Advanced level (A2) is an added value.",Information and Communication Technologies (ICTs),2021-04-01,2024-12-01,False,,,,,,[],False,,,0,2025-01-04 19:18:47.443988+00:00,2025-01-04 19:18:47.443988+00:00
08f5aa4d-08e0-5acb-abef-6129840fac5d,2332c4fc-a20e-5e36-bf71-5d1203655205,University of Rwanda,,Bachelor's Degree in Economics,"Business, Administration and Law",2017-02-01,2021-12-01,False,,,,,,[],False,,,0,2025-01-27 19:18:47.443988+00:00,2025-01-27 19:18:47.443988+00:00
bf64a325-9268-5709-a5e8-1da2669bfb4e,4c6314a1-9145-5a13-aadb-9f9c040acdfc,University of Rwanda,,Bachelor's degree in English and Kiswahili with Education,Education,2017-09-01,2021-12-01,False,,,,,,[],False,,,0,2026-04-20 19:18:47.443988+00:00,2026-04-20 19:18:47.443988+00:00
8a829757-59dc-5717-a5f1-5a90e4af5e7f,365e2878-2a3e-5c1a-ba17-2fc7bab0b296,Iburasirazuba Institute of Learning,,Advanced Diploma in nursing sciences,"Natural Sciences, Mathematics and Statistics",2013-04-01,2016-12-01,False,,,,,,[],False,,,0,2026-04-26 19:18:47.443988+00:00,2026-04-26 19:18:47.443988+00:00
7f88b7ce-1c1a-52a5-a9aa-d9e363102860,aa5f3202-9d0c-55a8-93ee-35b8b84e98db,Iburasirazuba Institute of Learning,,Bachelor's Degree in Education Psychology ,Education,2017-05-01,2021-12-01,False,,,,,,[],False,,,0,2025-11-23 19:18:47.443988+00:00,2025-11-23 19:18:47.443988+00:00
6f7ee318-7348-5c9a-be43-59a2dd982853,d2b7a298-d3b6-5ab2-9db2-7d8f4ad5f9fb,University of Rwanda,,A2 in Any field,General Studies,2019-07-01,2022-12-01,False,,,,,,[],False,,,0,2025-03-09 19:18:47.443988+00:00,2025-03-09 19:18:47.443988+00:00
f8643219-39fb-5a90-8812-f38ebd654b41,3294cab3-7b7f-5a5f-bab9-7e11b4b034b4,Amajyaruguru Institute of Learning,,Bachelor's Degree in Education ,Education,2018-06-01,2022-12-01,False,,,,,,[],False,,,0,2024-11-13 19:18:47.443988+00:00,2024-11-13 19:18:47.443988+00:00
611163e7-d23e-58b9-abc2-5a84f02a505c,57a048e1-2da0-5a33-9f49-8da1cac949d4,University of Rwanda,,Bachelor's Degree in Accounting,"Business, Administration and Law",2019-03-01,2023-12-01,False,,,,,,[],False,,,0,2025-08-25 19:18:47.443988+00:00,2025-08-25 19:18:47.443988+00:00
43d6eec8-0ab9-5f4e-9112-6c47c24608ef,93880896-2989-5339-aea9-97053bb71636,Iburengerazuba Institute of Learning,,A2 certificate in accounting,"Business, Administration and Law",2019-05-01,2022-12-01,False,,,,,,[],False,,,0,2026-04-29 19:18:47.443988+00:00,2026-04-29 19:18:47.443988+00:00
3eb98a35-4c18-5808-a476-2ebd90b49066,bf99079d-9175-547d-942b-28936642fe70,Umujyi wa Kigali Institute of Learning,,Bachelor's Degree in Education with Biology,Education,2006-01-01,2010-12-01,False,,,,,,[],False,,,0,2025-09-13 19:18:47.443988+00:00,2025-09-13 19:18:47.443988+00:00
72afeb4f-7341-58b7-a36c-52d96e5c521b,4f92286c-80ae-5fb1-ac40-5d3b725b7752,Umujyi wa Kigali Institute of Learning,,Bachelor's Degree in Economics,"Business, Administration and Law",2013-02-01,2017-12-01,False,,,,,,[],False,,,0,2024-10-09 19:18:47.443988+00:00,2024-10-09 19:18:47.443988+00:00
fac7a65e-a24b-5739-a885-a9a515ce4c12,ef1615aa-96b0-5fa8-a4a8-f128e0e43e10,Iburengerazuba Institute of Learning,,Bachelor's Degree in Accounting,"Business, Administration and Law",2008-04-01,2012-12-01,False,,,,,,[],False,,,0,2026-04-11 19:18:47.443988+00:00,2026-04-11 19:18:47.443988+00:00
6f0ea5b2-f22c-5203-80c2-42d7df487a19,63187f8a-75ec-5b8d-9883-20dbcf37e2b3,University of Rwanda,,Advanced diploma in Education Science,"Natural Sciences, Mathematics and Statistics",2012-05-01,2015-12-01,False,,,,,,[],False,,,0,2026-02-06 19:18:47.443988+00:00,2026-02-06 19:18:47.443988+00:00
072b72f8-7531-5018-886c-0b67611b51d8,ed98ee95-ff03-5008-b589-c4d0a3f01bca,University of Rwanda,,A2 certificate in agronomy,"Agriculture, Forestry, Fisheries and Veterinary",2007-01-01,2010-12-01,False,,,,,,[],False,,,0,2024-10-17 19:18:47.443988+00:00,2024-10-17 19:18:47.443988+00:00
e81810f1-67e9-547d-9e33-fa054742b788,f3a0353a-46ca-50a7-96f9-1a16a61263f2,Amajyepfo Institute of Learning,,A2 in Education,Education,2021-01-01,2024-12-01,False,,,,,,[],False,,,0,2025-02-28 19:18:47.443988+00:00,2025-02-28 19:18:47.443988+00:00
dddb274b-1960-5228-a8a2-220c66819eab,4359e32a-3ffa-512b-ae1a-c3bab01f1157,Amajyepfo Institute of Learning,,Bachelor of Art in Cooperative Management and Accounting,"Business, Administration and Law",2014-09-01,2018-12-01,False,,,,,,[],False,,,0,2025-05-15 19:18:47.443988+00:00,2025-05-15 19:18:47.443988+00:00
c5b776b3-33d7-5ba1-b58f-fa26b75cb3f8,2dd4f6a7-39bc-50fa-888e-4167fbed8d68,Umujyi wa Kigali Institute of Learning,,Bachelor's Degree in Civil Engineering ,"Engineering, Manufacturing and Construction",2021-05-01,2025-12-01,False,,,,,,[],False,,,0,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
b7be3bec-ab82-597b-911e-1bae6e3750de,15c332ab-89a0-578c-89b7-9b0d779602dc,University of Rwanda,,Bachelor's Degree in Accounting,"Business, Administration and Law",2015-03-01,2019-12-01,False,,,,,,[],False,,,0,2024-11-23 19:18:47.443988+00:00,2024-11-23 19:18:47.443988+00:00
9aee9ae3-e4e9-5eb1-ad05-d8cac6b09615,844b0f61-a6b1-5d98-aed3-a6428eff231a,University of Rwanda,,Bachelor's Degree in Educational Sciences,"Natural Sciences, Mathematics and Statistics",2009-09-01,2013-12-01,False,,,,,,[],False,,,0,2025-01-24 19:18:47.443988+00:00,2025-01-24 19:18:47.443988+00:00
f0468d45-d7b7-563b-9401-a5e708592ea5,e74953fb-477a-55d2-9e58-3bb2c0ca1a64,Amajyepfo Institute of Learning,,Bachelor's Degree in Education Psychology ,Education,2014-05-01,2018-12-01,False,,,,,,[],False,,,0,2026-04-11 19:18:47.443988+00:00,2026-04-11 19:18:47.443988+00:00
2423b00b-5c43-5ba5-8423-7462874c010b,ee7c67c1-2a72-5937-83e0-dfaec4ce8264,Iburasirazuba Institute of Learning,,Bachelor's Degree in Management,"Business, Administration and Law",2019-03-01,2023-12-01,False,,,,,,[],False,,,0,2025-12-19 19:18:47.443988+00:00,2025-12-19 19:18:47.443988+00:00
7aa0bdde-f2c5-5e99-ab03-18af3a091ab3,73efc1ba-fb31-5f42-9151-46eeac4a9d41,University of Rwanda,,Driving license Category B,"Services, Tourism and Hospitality",2020-04-01,2023-12-01,False,,,,,,[],False,,,0,2025-01-20 19:18:47.443988+00:00,2025-01-20 19:18:47.443988+00:00
6f30cc31-9a1e-5e6b-9e25-e9b309cb7b80,27dc77f9-e111-595a-83c3-ea924d3c6e6e,University of Rwanda,,Driving license Category B,"Services, Tourism and Hospitality",2021-07-01,2024-12-01,False,,,,,,[],False,,,0,2026-03-30 19:18:47.443988+00:00,2026-03-30 19:18:47.443988+00:00
f68fc3e8-e262-5b66-b8ea-360af8c4aa2a,269b31ab-a151-5f6f-8083-4dfc7807d64f,University of Rwanda,,"Driving License Category B, D  ","Services, Tourism and Hospitality",2020-01-01,2023-12-01,False,,,,,,[],False,,,0,2026-05-06 19:18:47.443988+00:00,2026-05-06 19:18:47.443988+00:00
8b45bee8-b8d5-59f6-956d-b6f8a3fc70bb,6df23afb-51c3-5554-b441-f3452a9476ca,Iburasirazuba Institute of Learning,,Bachelor's Degree in Educational Sciences,"Natural Sciences, Mathematics and Statistics",2016-01-01,2020-12-01,False,,,,,,[],False,,,0,2025-08-27 19:18:47.443988+00:00,2025-08-27 19:18:47.443988+00:00
bea3143b-0bc0-5d7e-babb-4f87f4da30db,d0c9774b-ab5f-531a-8212-01e3517a027f,University of Rwanda,,Bachelor's Degree in Education ,Education,2019-08-01,2023-12-01,False,,,,,,[],False,,,0,2026-04-24 19:18:47.443988+00:00,2026-04-24 19:18:47.443988+00:00
1f7e3570-0c0e-5536-a28b-b86afad3bf41,cbcebf96-b37d-5596-8974-623d563b8d48,Iburasirazuba Institute of Learning,,Master's in Economics,"Business, Administration and Law",2014-08-01,2016-12-01,False,,,,,,[],False,,,0,2024-09-27 19:18:47.443988+00:00,2024-09-27 19:18:47.443988+00:00
2bfd82c8-c3b4-5bb9-a498-d25966228089,2fedc798-8ba8-5dd2-8a98-ed822e247e2e,Iburasirazuba Institute of Learning,,Diploma A2 in Social sciences,"Natural Sciences, Mathematics and Statistics",2020-01-01,2023-12-01,False,,,,,,[],False,,,0,2026-05-31 19:18:47.443988+00:00,2026-05-31 19:18:47.443988+00:00
171a3c50-2180-5902-a97c-07fc48858b97,a63d86d7-19f2-5dde-b5ff-fd1c745fcba1,University of Rwanda,,Advanced Diploma in Civil Engineering,"Engineering, Manufacturing and Construction",2018-09-01,2021-12-01,False,,,,,,[],False,,,0,2024-11-01 19:18:47.443988+00:00,2024-11-01 19:18:47.443988+00:00
843abb60-1879-517b-82eb-43b80ae0fce1,3c76c48d-986a-5eb3-94dc-848f540b3a9b,University of Rwanda,,A2 in Any field,General Studies,2010-03-01,2013-12-01,False,,,,,,[],False,,,0,2025-07-02 19:18:47.443988+00:00,2025-07-02 19:18:47.443988+00:00
9aac46c8-d04f-534c-91ac-06002e097455,95246634-d5c2-5c71-bebf-ecf1b97de083,University of Rwanda,,Driving license Category B,"Services, Tourism and Hospitality",2007-07-01,2010-12-01,False,,,,,,[],False,,,0,2026-02-23 19:18:47.443988+00:00,2026-02-23 19:18:47.443988+00:00
424e9901-4254-5b8d-a754-f149d46681c4,ddcfe516-51ae-5184-91df-92adac37b33c,University of Rwanda,,Bachelor's Degree Finance with CPA/CPFA/CPFM intermediate level /ACCA Foundation Level (Completion of ACCA Applied Skills papers) ,"Business, Administration and Law",2016-04-01,2020-12-01,False,,,,,,[],False,,,0,2025-06-08 19:18:47.443988+00:00,2025-06-08 19:18:47.443988+00:00
57f16fee-9f57-5aa6-9aff-8a1042a427b9,48b46806-499a-5e4b-b334-914420ff3cc3,University of Rwanda,,"Bachelor’s Degree in Forestry,","Agriculture, Forestry, Fisheries and Veterinary",2013-03-01,2017-12-01,False,,,,,,[],False,,,0,2024-08-15 19:18:47.443988+00:00,2024-08-15 19:18:47.443988+00:00
b39620b4-424b-5a1d-938d-7fa8f802f2fe,8bff94e8-3283-5452-8b14-009f701c1b2b,University of Rwanda,,Bachelor's Degree in Accounting,"Business, Administration and Law",2018-01-01,2022-12-01,False,,,,,,[],False,,,0,2025-10-24 19:18:47.443988+00:00,2025-10-24 19:18:47.443988+00:00
