user_id,skill_id,proficiency_level,years_experience,is_primary,last_used,skill_context,verified,verification_evidence,endorsement_count,created_at,updated_at
76135812-5ef9-5f3d-9f00-eb59a865badd,7d072740-34e2-5544-b751-b5f4b0fe3cc3,4,0.0,True,2026-03-11,,False,,14,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
76135812-5ef9-5f3d-9f00-eb59a865badd,1a196449-df0e-576d-8809-00238282b7a9,4,0.0,False,2026-05-19,,False,,6,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
76135812-5ef9-5f3d-9f00-eb59a865badd,dd89cb94-3ead-5f27-9b41-37d7daa2438b,3,0.0,False,2026-02-01,,False,,8,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
76135812-5ef9-5f3d-9f00-eb59a865badd,673941ac-36d9-5472-bc38-5512201d5625,2,0.0,False,2026-07-01,,False,,0,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
76135812-5ef9-5f3d-9f00-eb59a865badd,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,5,0.0,False,2026-05-23,,False,,15,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
76135812-5ef9-5f3d-9f00-eb59a865badd,cbf582c1-bfbf-5b07-8601-354b3724b9aa,5,0.0,False,2026-01-18,,False,,15,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
76135812-5ef9-5f3d-9f00-eb59a865badd,8c5cfd64-0ee7-5451-acc8-e43138d16a08,4,0.0,False,2026-01-29,,False,,11,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
76135812-5ef9-5f3d-9f00-eb59a865badd,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,5,0.0,False,2026-06-13,,False,,4,2025-08-07 19:18:47.443988+00:00,2025-08-07 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,0b5e4006-83f0-588d-8f3c-3fd2b7c679eb,4,0.7,True,2026-03-25,,False,,15,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,f8ec491e-0c2e-5531-8d5e-940178339467,5,1.0,False,2026-06-20,,False,,0,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,29cf5918-446b-5cb3-a85b-d96b7065e161,5,1.0,False,2026-02-14,,False,,2,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,af453175-e6e6-5050-a2ed-77521c5383cb,4,1.0,False,2026-03-21,,False,,15,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,d9c3a044-d25f-5a84-89c9-5cd80a546868,2,1.0,False,2026-01-21,,False,,11,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,f838a120-df04-5bef-97b7-6032db0a43c5,5,1.0,False,2026-06-30,,False,,5,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,4,1.0,False,2026-03-07,,False,,11,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
3f97c403-1577-5732-866a-32b4c3cc1797,4e533a2c-722d-5b0b-9fc0-b20b8192b921,5,1.0,False,2026-05-10,,False,,10,2025-11-03 19:18:47.443988+00:00,2025-11-03 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,e58b9703-9ae0-51b9-8fca-898817f10ef6,4,0.0,True,2026-05-22,,False,,1,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,14b8198a-14a7-5571-b28d-1680ff320a06,2,0.0,False,2026-06-06,,False,,7,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,bf09f1ee-5f47-53c2-9912-d58178249faa,2,0.0,False,2026-03-03,,False,,8,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,4296e3b0-9c7a-5e30-a47c-2389f00e15da,4,0.0,False,2025-12-21,,False,,1,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,7aa2f73a-159f-4e66-afc0-4858a579f05e,4,0.0,False,2026-01-10,,False,,3,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,4a6cbe3c-193b-5f54-ad8b-78aebb65e3e5,2,0.0,False,2026-03-15,,False,,14,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,2,0.0,False,2025-12-17,,False,,3,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
ca83a700-8378-5291-a5a2-067f5f651dcc,4e533a2c-722d-5b0b-9fc0-b20b8192b921,2,0.0,False,2026-05-24,,False,,3,2025-04-05 19:18:47.443988+00:00,2025-04-05 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,1401a4e4-f93a-5e5b-9d54-f1f58962057f,3,0.0,True,2026-03-22,,False,,13,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,cbf582c1-bfbf-5b07-8601-354b3724b9aa,5,0.0,False,2026-02-23,,False,,11,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,7d072740-34e2-5544-b751-b5f4b0fe3cc3,2,0.0,False,2025-12-20,,False,,0,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,dd89cb94-3ead-5f27-9b41-37d7daa2438b,2,0.0,False,2026-04-16,,False,,12,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,32434e63-cb5c-5f0e-8386-26346f34f303,3,0.0,False,2026-03-27,,False,,1,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,804b6fcc-17d7-5cc2-a640-a796d1a883cf,3,0.0,False,2026-06-21,,False,,9,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,4e533a2c-722d-5b0b-9fc0-b20b8192b921,5,0.0,False,2026-01-12,,False,,9,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,4,0.0,False,2026-07-03,,False,,8,2026-02-24 19:18:47.443988+00:00,2026-02-24 19:18:47.443988+00:00
bb51259f-4a92-55c1-b535-9498c9ff5d15,dbfdf573-8a05-57bd-aaaf-f0029cb5cced,4,1.0,True,2025-12-24,,False,,3,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
bb51259f-4a92-55c1-b535-9498c9ff5d15,075360a7-e1ee-539b-b5e9-bbfd8fee5125,5,1.0,False,2025-12-29,,False,,0,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
bb51259f-4a92-55c1-b535-9498c9ff5d15,e1163140-b9d2-578d-81f3-ae82168e81f8,5,1.0,False,2026-05-06,,False,,7,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
bb51259f-4a92-55c1-b535-9498c9ff5d15,05ee4c5d-2c8c-563b-9090-77f46c882d20,4,1.0,False,2026-01-16,,False,,4,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
bb51259f-4a92-55c1-b535-9498c9ff5d15,edec74f3-0e63-587b-beea-d406910c1836,5,1.0,False,2026-05-03,,False,,3,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
bb51259f-4a92-55c1-b535-9498c9ff5d15,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,4,1.0,False,2026-05-17,,False,,11,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
bb51259f-4a92-55c1-b535-9498c9ff5d15,8c5cfd64-0ee7-5451-acc8-e43138d16a08,5,0.9,False,2026-01-04,,False,,13,2024-08-10 19:18:47.443988+00:00,2024-08-10 19:18:47.443988+00:00
a468a460-8d3a-51c5-bfb7-3305ef910b6b,b893bcf2-700e-5edb-9afa-f4073e4c2c14,2,0.0,True,2026-03-11,,False,,15,2025-10-29 19:18:47.443988+00:00,2025-10-29 19:18:47.443988+00:00
a468a460-8d3a-51c5-bfb7-3305ef910b6b,4189c6e5-a044-533c-8caf-522c0a2c9e94,2,0.0,False,2026-02-12,,False,,11,2025-10-29 19:18:47.443988+00:00,2025-10-29 19:18:47.443988+00:00
a468a460-8d3a-51c5-bfb7-3305ef910b6b,64564e78-9406-5873-8da4-c023f1e00f14,2,0.0,False,2026-03-23,,False,,3,2025-10-29 19:18:47.443988+00:00,2025-10-29 19:18:47.443988+00:00
a468a460-8d3a-51c5-bfb7-3305ef910b6b,850f0449-f873-58ca-8127-f8b34b4b88f0,2,0.0,False,2026-04-22,,False,,1,2025-10-29 19:18:47.443988+00:00,2025-10-29 19:18:47.443988+00:00
a468a460-8d3a-51c5-bfb7-3305ef910b6b,8c5cfd64-0ee7-5451-acc8-e43138d16a08,3,0.0,False,2026-04-18,,False,,11,2025-10-29 19:18:47.443988+00:00,2025-10-29 19:18:47.443988+00:00
a468a460-8d3a-51c5-bfb7-3305ef910b6b,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,4,0.0,False,2026-06-28,,False,,4,2025-10-29 19:18:47.443988+00:00,2025-10-29 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,b893bcf2-700e-5edb-9afa-f4073e4c2c14,5,0.0,True,2026-03-26,,False,,10,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,850f0449-f873-58ca-8127-f8b34b4b88f0,2,0.0,False,2026-03-14,,False,,8,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,4189c6e5-a044-533c-8caf-522c0a2c9e94,2,0.0,False,2026-01-05,,False,,0,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,2630229c-d008-5c55-ad4a-3cc08320b496,4,0.0,False,2026-06-04,,False,,2,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,12ed015d-8f36-5dba-90ed-726e15d96363,3,0.0,False,2026-02-17,,False,,1,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,953507ad-7cf9-51af-9922-8bbb96456112,3,0.0,False,2026-02-27,,False,,0,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,8c5cfd64-0ee7-5451-acc8-e43138d16a08,2,0.0,False,2026-02-19,,False,,5,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
2c31ec74-7c72-5463-a90c-c97409095a56,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,2,0.0,False,2026-05-14,,False,,7,2025-01-21 19:18:47.443988+00:00,2025-01-21 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,57207e46-1715-5ed0-b0ee-e9ff799dd162,2,1.0,True,2025-12-25,,False,,7,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,1401a4e4-f93a-5e5b-9d54-f1f58962057f,5,1.0,False,2026-02-26,,False,,12,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,7d072740-34e2-5544-b751-b5f4b0fe3cc3,2,1.0,False,2026-04-15,,False,,14,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,cbf582c1-bfbf-5b07-8601-354b3724b9aa,5,0.8,False,2026-06-28,,False,,13,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,3,1.0,False,2026-07-01,,False,,8,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,804b6fcc-17d7-5cc2-a640-a796d1a883cf,2,1.0,False,2026-02-13,,False,,4,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,4,1.0,False,2026-03-13,,False,,2,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
36ee8ddf-eb27-524f-8967-ec2373ea6fd3,4fe6eb08-e2f8-4e2c-a6c6-3157314632e1,3,1.0,False,2026-05-30,,False,,11,2026-05-13 19:18:47.443988+00:00,2026-05-13 19:18:47.443988+00:00
0975ab6e-a093-5c1f-96b1-6b46ac195d02,e58b9703-9ae0-51b9-8fca-898817f10ef6,3,0.0,True,2026-04-25,,False,,13,2024-09-08 19:18:47.443988+00:00,2024-09-08 19:18:47.443988+00:00
0975ab6e-a093-5c1f-96b1-6b46ac195d02,6df907e6-9b90-4502-817f-aa3f519ca6ba,3,0.0,False,2026-04-15,,False,,10,2024-09-08 19:18:47.443988+00:00,2024-09-08 19:18:47.443988+00:00
0975ab6e-a093-5c1f-96b1-6b46ac195d02,debd2c11-2977-522b-b47c-9c0ff553bb8c,4,0.0,False,2026-01-05,,False,,14,2024-09-08 19:18:47.443988+00:00,2024-09-08 19:18:47.443988+00:00
0975ab6e-a093-5c1f-96b1-6b46ac195d02,8c5cfd64-0ee7-5451-acc8-e43138d16a08,4,0.0,False,2026-04-14,,False,,10,2024-09-08 19:18:47.443988+00:00,2024-09-08 19:18:47.443988+00:00
0975ab6e-a093-5c1f-96b1-6b46ac195d02,4fe6eb08-e2f8-4e2c-a6c6-3157314632e1,3,0.0,False,2026-02-02,,False,,10,2024-09-08 19:18:47.443988+00:00,2024-09-08 19:18:47.443988+00:00
d8e95c62-d58c-5c71-9c9f-52387eacb539,57207e46-1715-5ed0-b0ee-e9ff799dd162,2,0.0,True,2026-06-30,,False,,8,2026-05-27 19:18:47.443988+00:00,2026-05-27 19:18:47.443988+00:00
d8e95c62-d58c-5c71-9c9f-52387eacb539,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,4,0.0,False,2026-01-29,,False,,9,2026-05-27 19:18:47.443988+00:00,2026-05-27 19:18:47.443988+00:00
d8e95c62-d58c-5c71-9c9f-52387eacb539,1401a4e4-f93a-5e5b-9d54-f1f58962057f,3,0.0,False,2026-03-01,,False,,11,2026-05-27 19:18:47.443988+00:00,2026-05-27 19:18:47.443988+00:00
d8e95c62-d58c-5c71-9c9f-52387eacb539,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,2,0.0,False,2026-01-06,,False,,6,2026-05-27 19:18:47.443988+00:00,2026-05-27 19:18:47.443988+00:00
d8e95c62-d58c-5c71-9c9f-52387eacb539,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,2,0.0,False,2026-01-23,,False,,12,2026-05-27 19:18:47.443988+00:00,2026-05-27 19:18:47.443988+00:00
b6edb247-d0a1-515c-a69c-a99e6c1247ac,e3e834cf-3687-54db-ae28-ef5bcf4a8342,5,1.0,True,2026-02-23,,False,,1,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
b6edb247-d0a1-515c-a69c-a99e6c1247ac,b893bcf2-700e-5edb-9afa-f4073e4c2c14,3,0.7,False,2026-03-20,,False,,14,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
b6edb247-d0a1-515c-a69c-a99e6c1247ac,64564e78-9406-5873-8da4-c023f1e00f14,4,0.5,False,2026-05-17,,False,,10,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
b6edb247-d0a1-515c-a69c-a99e6c1247ac,2630229c-d008-5c55-ad4a-3cc08320b496,2,1.0,False,2026-06-29,,False,,7,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
b6edb247-d0a1-515c-a69c-a99e6c1247ac,12ed015d-8f36-5dba-90ed-726e15d96363,5,1.0,False,2026-05-03,,False,,6,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
b6edb247-d0a1-515c-a69c-a99e6c1247ac,8c5cfd64-0ee7-5451-acc8-e43138d16a08,3,1.0,False,2026-06-19,,False,,3,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
b6edb247-d0a1-515c-a69c-a99e6c1247ac,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,2,1.0,False,2026-06-29,,False,,10,2024-07-30 19:18:47.443988+00:00,2024-07-30 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,6cc9a3a9-544f-5f93-b430-fee853aac89c,5,0.0,True,2025-12-25,,False,,13,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,7f096b0c-9299-51d1-83da-1c26a81b1256,3,0.0,False,2026-01-18,,False,,0,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,ec75c33d-00a8-5fe7-9a72-d4dbf34bb189,5,0.0,False,2026-03-18,,False,,3,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,aaed90bb-9881-5023-ab76-cdff0f031020,4,0.0,False,2026-01-14,,False,,0,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,30d05dee-702e-5541-960a-122bd836cfc3,5,0.0,False,2026-02-05,,False,,6,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,5d98d377-2fa1-5b0d-b9e7-c0ac6fafb782,2,0.0,False,2026-02-03,,False,,2,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,3,0.0,False,2026-06-03,,False,,8,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
3e50a779-1690-5a1a-be60-eed6af5afbea,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,4,0.0,False,2026-01-01,,False,,14,2026-03-23 19:18:47.443988+00:00,2026-03-23 19:18:47.443988+00:00
a3f8d286-b03e-5d61-91b1-f84e80ab5af5,1401a4e4-f93a-5e5b-9d54-f1f58962057f,5,1.0,True,2026-04-12,,False,,10,2024-12-27 19:18:47.443988+00:00,2024-12-27 19:18:47.443988+00:00
a3f8d286-b03e-5d61-91b1-f84e80ab5af5,cbf582c1-bfbf-5b07-8601-354b3724b9aa,4,1.0,False,2026-05-25,,False,,3,2024-12-27 19:18:47.443988+00:00,2024-12-27 19:18:47.443988+00:00
a3f8d286-b03e-5d61-91b1-f84e80ab5af5,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,5,1.0,False,2026-06-25,,False,,15,2024-12-27 19:18:47.443988+00:00,2024-12-27 19:18:47.443988+00:00
a3f8d286-b03e-5d61-91b1-f84e80ab5af5,8c5cfd64-0ee7-5451-acc8-e43138d16a08,3,1.0,False,2026-01-23,,False,,7,2024-12-27 19:18:47.443988+00:00,2024-12-27 19:18:47.443988+00:00
a3f8d286-b03e-5d61-91b1-f84e80ab5af5,4e533a2c-722d-5b0b-9fc0-b20b8192b921,3,1.0,False,2026-05-12,,False,,7,2024-12-27 19:18:47.443988+00:00,2024-12-27 19:18:47.443988+00:00
ba82e4c5-e3cf-540e-bc2a-97d54b356c4d,dbfdf573-8a05-57bd-aaaf-f0029cb5cced,3,1.0,True,2026-04-01,,False,,5,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
ba82e4c5-e3cf-540e-bc2a-97d54b356c4d,075360a7-e1ee-539b-b5e9-bbfd8fee5125,5,1.0,False,2026-06-19,,False,,3,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
ba82e4c5-e3cf-540e-bc2a-97d54b356c4d,edec74f3-0e63-587b-beea-d406910c1836,3,1.0,False,2026-06-02,,False,,6,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
ba82e4c5-e3cf-540e-bc2a-97d54b356c4d,cb1f1eb1-2059-542d-923e-1562a09d7fc1,3,1.0,False,2026-01-09,,False,,11,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
ba82e4c5-e3cf-540e-bc2a-97d54b356c4d,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,4,1.0,False,2026-01-24,,False,,7,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
ba82e4c5-e3cf-540e-bc2a-97d54b356c4d,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,2,1.0,False,2026-02-05,,False,,6,2025-06-04 19:18:47.443988+00:00,2025-06-04 19:18:47.443988+00:00
a079e710-6b1e-5d34-9963-2ab2f9aca569,5d98d377-2fa1-5b0d-b9e7-c0ac6fafb782,5,1.0,True,2026-03-19,,False,,12,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
a079e710-6b1e-5d34-9963-2ab2f9aca569,aaed90bb-9881-5023-ab76-cdff0f031020,3,1.0,False,2026-04-01,,False,,8,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
a079e710-6b1e-5d34-9963-2ab2f9aca569,6cc9a3a9-544f-5f93-b430-fee853aac89c,2,1.0,False,2026-06-14,,False,,9,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
a079e710-6b1e-5d34-9963-2ab2f9aca569,7f096b0c-9299-51d1-83da-1c26a81b1256,5,1.0,False,2026-05-08,,False,,1,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
a079e710-6b1e-5d34-9963-2ab2f9aca569,ec75c33d-00a8-5fe7-9a72-d4dbf34bb189,5,1.0,False,2026-04-10,,False,,13,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
a079e710-6b1e-5d34-9963-2ab2f9aca569,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,5,1.0,False,2026-03-23,,False,,11,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
a079e710-6b1e-5d34-9963-2ab2f9aca569,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,5,1.0,False,2026-03-30,,False,,0,2024-08-30 19:18:47.443988+00:00,2024-08-30 19:18:47.443988+00:00
b3b3d90e-6dbf-533a-8f07-5bee6e737bdb,7f096b0c-9299-51d1-83da-1c26a81b1256,5,0.0,True,2026-02-07,,False,,0,2025-01-08 19:18:47.443988+00:00,2025-01-08 19:18:47.443988+00:00
b3b3d90e-6dbf-533a-8f07-5bee6e737bdb,30d05dee-702e-5541-960a-122bd836cfc3,5,0.0,False,2025-12-23,,False,,4,2025-01-08 19:18:47.443988+00:00,2025-01-08 19:18:47.443988+00:00
b3b3d90e-6dbf-533a-8f07-5bee6e737bdb,aaed90bb-9881-5023-ab76-cdff0f031020,5,0.0,False,2026-01-01,,False,,6,2025-01-08 19:18:47.443988+00:00,2025-01-08 19:18:47.443988+00:00
b3b3d90e-6dbf-533a-8f07-5bee6e737bdb,c1bcf04f-9aba-5edc-ac59-4d801f76d03a,5,0.0,False,2026-02-05,,False,,14,2025-01-08 19:18:47.443988+00:00,2025-01-08 19:18:47.443988+00:00
b3b3d90e-6dbf-533a-8f07-5bee6e737bdb,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,5,0.0,False,2026-06-14,,False,,10,2025-01-08 19:18:47.443988+00:00,2025-01-08 19:18:47.443988+00:00
b3b3d90e-6dbf-533a-8f07-5bee6e737bdb,4e533a2c-722d-5b0b-9fc0-b20b8192b921,3,0.0,False,2026-01-08,,False,,13,2025-01-08 19:18:47.443988+00:00,2025-01-08 19:18:47.443988+00:00
a62c612a-90f7-516e-83bb-6802b455e5d0,5d98d377-2fa1-5b0d-b9e7-c0ac6fafb782,2,1.0,True,2026-03-12,,False,,9,2025-07-28 19:18:47.443988+00:00,2025-07-28 19:18:47.443988+00:00
a62c612a-90f7-516e-83bb-6802b455e5d0,6cc9a3a9-544f-5f93-b430-fee853aac89c,2,1.0,False,2026-01-14,,False,,5,2025-07-28 19:18:47.443988+00:00,2025-07-28 19:18:47.443988+00:00
a62c612a-90f7-516e-83bb-6802b455e5d0,30d05dee-702e-5541-960a-122bd836cfc3,2,1.0,False,2026-02-01,,False,,15,2025-07-28 19:18:47.443988+00:00,2025-07-28 19:18:47.443988+00:00
a62c612a-90f7-516e-83bb-6802b455e5d0,33d39d3c-b210-54b1-926b-1bbb1d45479b,2,1.0,False,2026-06-18,,False,,12,2025-07-28 19:18:47.443988+00:00,2025-07-28 19:18:47.443988+00:00
a62c612a-90f7-516e-83bb-6802b455e5d0,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,4,1.0,False,2026-04-22,,False,,2,2025-07-28 19:18:47.443988+00:00,2025-07-28 19:18:47.443988+00:00
a62c612a-90f7-516e-83bb-6802b455e5d0,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,5,0.8,False,2026-02-23,,False,,0,2025-07-28 19:18:47.443988+00:00,2025-07-28 19:18:47.443988+00:00
d687cdae-2fdb-5ad8-8cfc-211a4ecc5dcd,45b62fb5-81f4-50a4-8caa-ccd1b7e163ee,4,1.0,True,2026-03-11,,False,,11,2025-02-01 19:18:47.443988+00:00,2025-02-01 19:18:47.443988+00:00
d687cdae-2fdb-5ad8-8cfc-211a4ecc5dcd,7f096b0c-9299-51d1-83da-1c26a81b1256,4,1.0,False,2026-05-22,,False,,13,2025-02-01 19:18:47.443988+00:00,2025-02-01 19:18:47.443988+00:00
d687cdae-2fdb-5ad8-8cfc-211a4ecc5dcd,33d39d3c-b210-54b1-926b-1bbb1d45479b,3,1.0,False,2026-01-28,,False,,13,2025-02-01 19:18:47.443988+00:00,2025-02-01 19:18:47.443988+00:00
d687cdae-2fdb-5ad8-8cfc-211a4ecc5dcd,30d05dee-702e-5541-960a-122bd836cfc3,5,1.0,False,2026-01-18,,False,,5,2025-02-01 19:18:47.443988+00:00,2025-02-01 19:18:47.443988+00:00
