candidate_id,job_id,score,computed_at
cf3b5ecb-02c2-5c38-804c-bab717226e02,bf83745d-b856-5f59-974a-8e4da92e46ac,44.77,2026-06-05
cf3b5ecb-02c2-5c38-804c-bab717226e02,df4ffb51-1131-5626-82de-c472611fda56,65.66,2026-06-07
cf3b5ecb-02c2-5c38-804c-bab717226e02,37badff6-10ef-5dbf-af77-54da5b7615aa,43.4,2026-06-02
cf3b5ecb-02c2-5c38-804c-bab717226e02,0b5682d4-39dd-55df-9e00-aa99285d86f0,65.58,2026-05-29
cf3b5ecb-02c2-5c38-804c-bab717226e02,701c7cac-9b46-511e-8708-dccc1b47505c,37.71,2026-06-02
cf3b5ecb-02c2-5c38-804c-bab717226e02,dd44e20c-2f41-5469-92a7-97298c148925,45.83,2026-06-07
4f2850a0-7d97-5620-b75e-b150ba2daef4,2cc50e31-a351-5df1-8f62-b1a1e1fa71e7,34.36,2026-06-05
4f2850a0-7d97-5620-b75e-b150ba2daef4,b1caf3d8-5e65-5830-9a3b-cdea5909c5e1,52.44,2026-06-03
4f2850a0-7d97-5620-b75e-b150ba2daef4,36646eee-3113-5a6a-bd7a-f839a16ce8b2,55.62,2026-06-10
4f2850a0-7d97-5620-b75e-b150ba2daef4,8a6ca8ac-519e-53a8-bd55-dd5466bd0109,60.92,2026-06-06
4f2850a0-7d97-5620-b75e-b150ba2daef4,b1b324de-0d35-52d4-b5a4-0fb76c2afc9c,57.71,2026-06-02
e5e55489-2c6d-5d9f-bbe8-ca1fc8b7e34e,22326a87-b7bc-5681-9d6a-4f9984e52b3c,45.06,2026-05-31
e5e55489-2c6d-5d9f-bbe8-ca1fc8b7e34e,baba32ec-7c4f-5ead-b24c-19917a94c7e4,37.3,2026-06-05
e5e55489-2c6d-5d9f-bbe8-ca1fc8b7e34e,03fb8c36-91dc-54d5-a8fc-94bdfd7d7e19,51.73,2026-06-01
e5e55489-2c6d-5d9f-bbe8-ca1fc8b7e34e,29f16182-28fc-5f8f-b3b7-d2d6491acde9,44.99,2026-06-06
d0ad2f4a-d57e-54b6-9c2b-18e1df498648,3008f8dc-fcf5-5302-8745-61ecb787f9b4,51.53,2026-07-12
d0ad2f4a-d57e-54b6-9c2b-18e1df498648,5e4f35bc-f1cd-549d-8d04-508ef33687a7,78.71,2026-07-20
d0ad2f4a-d57e-54b6-9c2b-18e1df498648,67ae69c0-42d4-5c3b-a74e-7cdb026c1ffb,45.02,2026-07-13
d0ad2f4a-d57e-54b6-9c2b-18e1df498648,b9f42575-2eeb-5ce2-a4f2-d56239d2ebca,77.36,2026-07-19
d0ad2f4a-d57e-54b6-9c2b-18e1df498648,1a7bb4e2-e7e4-5861-b09b-1ba0fd991930,53.95,2026-07-20
e0755e04-bb74-5ba8-9442-a3c889c66273,b4c7a0de-0f50-533a-9ff5-a03eb13fe323,79.86,2026-09-18
e0755e04-bb74-5ba8-9442-a3c889c66273,aa0d0f4a-fd53-52f3-8d95-4edef2880e27,64.09,2026-09-12
e0755e04-bb74-5ba8-9442-a3c889c66273,c672a2db-f6ac-5102-bf2f-e39fd9a5f6c2,31.35,2026-09-13
e0755e04-bb74-5ba8-9442-a3c889c66273,f3e195b8-eb92-56ef-8d2c-8f7ce9e2c271,77.15,2026-09-17
e0755e04-bb74-5ba8-9442-a3c889c66273,40f6c07b-0fbc-574f-888c-577332c9df77,51.92,2026-09-16
e0755e04-bb74-5ba8-9442-a3c889c66273,1dac7c6d-efc2-506d-b5a7-176a48a9d42c,71.56,2026-09-19
1ccad8fb-4ad2-5a4b-9ca4-03b8a85b7f00,7e64665e-c227-5c4a-91db-cd5a1db1d325,59.11,2026-08-02
1ccad8fb-4ad2-5a4b-9ca4-03b8a85b7f00,5aa2f545-3371-5ba6-9178-1f75b9275fa7,55.33,2026-08-04
1ccad8fb-4ad2-5a4b-9ca4-03b8a85b7f00,5c19cbcb-e7b5-5e9b-a039-b6b1721fa43d,57.18,2026-08-05
088c03fe-aca0-5bd2-8e22-4f201bc39d30,761a831b-7acc-54da-948b-75a8b5147a04,78.34,2026-09-04
088c03fe-aca0-5bd2-8e22-4f201bc39d30,3f76a9b3-ce7d-5413-880e-b2cd8aebbdf0,78.29,2026-09-03
088c03fe-aca0-5bd2-8e22-4f201bc39d30,ff56de89-7d1d-5590-a6c4-faf67a905ecb,35.3,2026-09-08
088c03fe-aca0-5bd2-8e22-4f201bc39d30,d431fcc1-b573-528b-87ce-f9a55a972c31,42.94,2026-09-01
9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,fa6a283e-3625-5944-9c5f-1881f35641d1,47.42,2026-06-15
9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,26f3ce47-a7df-5623-b8e0-9e2cc3354a2b,52.77,2026-06-17
9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,8fd726f8-0a8e-541b-b16d-734cc297b84f,56.06,2026-06-15
9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,70c062c9-5eb5-55e8-a084-346411099c80,53.81,2026-06-13
9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,0cd8c83b-a3d3-59bc-b4c4-057d9fccdae7,66.1,2026-06-13
9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,ba578974-c63b-5ac1-8f05-403839351147,45.95,2026-06-16
5d149b87-4454-5b94-8666-63a1c16f68c1,39255cc5-0ab5-5d27-8c76-c105781e6add,62.87,2026-11-08
5d149b87-4454-5b94-8666-63a1c16f68c1,39e4b000-f5ee-5881-b6b9-5df7a806597d,31.46,2026-11-05
5d149b87-4454-5b94-8666-63a1c16f68c1,cd787e34-0c5f-5208-b49a-3b53c9836a16,74.15,2026-11-07
5d149b87-4454-5b94-8666-63a1c16f68c1,feb12cf6-d2c2-55d0-862c-72963d8f86ef,59.61,2026-11-08
5d149b87-4454-5b94-8666-63a1c16f68c1,b5db70d3-2db4-5d84-b764-75b1cca8c59b,30.22,2026-11-11
5d149b87-4454-5b94-8666-63a1c16f68c1,8962dc09-dc71-584f-891d-d9ff14723a07,40.29,2026-11-13
5d149b87-4454-5b94-8666-63a1c16f68c1,ed008aca-6d98-5987-9bab-79c028095db2,58.87,2026-11-06
e89ae6b1-1d26-5d65-858b-9716a13d0b39,3e08a570-e69f-535d-8e41-e300b0304c9f,60.87,2026-06-25
e89ae6b1-1d26-5d65-858b-9716a13d0b39,1dac7c6d-efc2-506d-b5a7-176a48a9d42c,65.3,2026-07-01
e89ae6b1-1d26-5d65-858b-9716a13d0b39,e8e9427e-5100-5ede-bf8b-7aa68ddf899e,75.93,2026-06-26
e89ae6b1-1d26-5d65-858b-9716a13d0b39,c9f5717c-ddf0-542a-a408-7fb1ee66c5d1,34.24,2026-07-03
e89ae6b1-1d26-5d65-858b-9716a13d0b39,678a90d5-d386-5291-8cf3-cfa9369493fd,45.66,2026-07-02
e89ae6b1-1d26-5d65-858b-9716a13d0b39,c2ba1f72-6a22-50e7-821d-eaad798923d0,45.27,2026-07-03
e89ae6b1-1d26-5d65-858b-9716a13d0b39,ed5c4455-66d3-5b77-b528-5241f6cac53c,48.67,2026-07-03
e89ae6b1-1d26-5d65-858b-9716a13d0b39,86892155-937c-5af8-8e1b-b08e5afcfbd6,77.88,2026-06-29
19713e44-ca09-55fe-918d-afb720574d2a,761a831b-7acc-54da-948b-75a8b5147a04,72.1,2026-06-01
19713e44-ca09-55fe-918d-afb720574d2a,3f76a9b3-ce7d-5413-880e-b2cd8aebbdf0,32.68,2026-06-05
19713e44-ca09-55fe-918d-afb720574d2a,ff56de89-7d1d-5590-a6c4-faf67a905ecb,77.59,2026-06-03
19713e44-ca09-55fe-918d-afb720574d2a,d431fcc1-b573-528b-87ce-f9a55a972c31,36.83,2026-06-04
2031ef69-5632-5cde-89ae-e7d604433e6f,901a8cd5-383a-556a-baa9-1420150946c8,56.88,2026-09-24
2031ef69-5632-5cde-89ae-e7d604433e6f,1fa92857-fc96-5fba-a80e-909c73f014d0,69.04,2026-09-17
2031ef69-5632-5cde-89ae-e7d604433e6f,ddffd1ee-c337-52ab-996a-01f12a49fd60,67.13,2026-09-19
2031ef69-5632-5cde-89ae-e7d604433e6f,7181968a-aa77-531b-956a-b9868fb51589,57.49,2026-09-25
5734f550-302a-50e5-820f-eed502ef5ba1,72e9268b-325d-5eab-b7d5-8280a6e29441,73.74,2026-06-13
5734f550-302a-50e5-820f-eed502ef5ba1,816c83c2-c1aa-5a48-a3a6-6d2c0fb55d46,52.49,2026-06-08
5734f550-302a-50e5-820f-eed502ef5ba1,623651c5-9f9c-594e-b61f-3144392e507f,73.11,2026-06-12
5734f550-302a-50e5-820f-eed502ef5ba1,39255cc5-0ab5-5d27-8c76-c105781e6add,51.95,2026-06-12
5734f550-302a-50e5-820f-eed502ef5ba1,0e9cfc23-b00c-547a-81a1-97b07f50a1dc,68.78,2026-06-10
5734f550-302a-50e5-820f-eed502ef5ba1,ee571833-5a7b-5428-b8f2-48ce0dc3ba7f,40.49,2026-06-04
5734f550-302a-50e5-820f-eed502ef5ba1,8dc1e4dc-96ca-5cdb-8492-01cbc767c7c8,84.12,2026-06-04
5734f550-302a-50e5-820f-eed502ef5ba1,cc7cb9b5-bdae-529d-9690-762dd21da1b6,61.64,2026-06-11
f9f25289-1edb-5efe-8586-79f181e0c16e,77f19134-2931-599b-88c2-9731b2e87e5d,44.47,2026-10-04
f9f25289-1edb-5efe-8586-79f181e0c16e,7dbb34db-5046-54b0-8c87-bdd538b012e7,77.62,2026-09-30
f9f25289-1edb-5efe-8586-79f181e0c16e,7de1d39e-db12-566f-93e8-aaf92ef78c56,79.27,2026-09-28
f9f25289-1edb-5efe-8586-79f181e0c16e,f94357e7-913a-5b5f-b919-333d7c26d646,70.76,2026-10-06
f9f25289-1edb-5efe-8586-79f181e0c16e,e9a4a726-1a0d-50f4-9fb6-b39b34f38f82,78.14,2026-10-02
f9f25289-1edb-5efe-8586-79f181e0c16e,f00ef731-8db7-5350-ba12-f2541140472a,75.94,2026-10-04
f9f25289-1edb-5efe-8586-79f181e0c16e,94ec8306-810b-57ad-ae51-479cbf89afcb,73.35,2026-10-06
3a0483ed-c766-52d1-9a6e-26a4260edaa8,cb9837c0-9d39-5857-a972-c05e621f960e,46.36,2026-06-14
3a0483ed-c766-52d1-9a6e-26a4260edaa8,feb12cf6-d2c2-55d0-862c-72963d8f86ef,73.45,2026-06-13
3a0483ed-c766-52d1-9a6e-26a4260edaa8,3b003ac8-d419-5dc9-9712-652efd8850c2,66.55,2026-06-07
3a0483ed-c766-52d1-9a6e-26a4260edaa8,77f19134-2931-599b-88c2-9731b2e87e5d,61.74,2026-06-09
3a0483ed-c766-52d1-9a6e-26a4260edaa8,a67b1d08-9598-554a-9683-a43d310c396e,72.51,2026-06-06
3a0483ed-c766-52d1-9a6e-26a4260edaa8,3611b7d8-6f8a-579f-b846-25b403937723,49.89,2026-06-08
3a0483ed-c766-52d1-9a6e-26a4260edaa8,e04868fa-8d66-50e3-8dd2-2b5cd06e72ed,71.24,2026-06-07
3a0483ed-c766-52d1-9a6e-26a4260edaa8,a1feb16f-3b80-57ef-9a6f-52f7a2e4417b,43.43,2026-06-10
0fca7db0-bc0b-5b0a-9f4b-53dbf1006f26,aff28e4a-a6fd-5b5b-a686-75def8e8f2a8,52.83,2026-09-04
0fca7db0-bc0b-5b0a-9f4b-53dbf1006f26,f3645f17-6c85-579f-a2f2-7ba54445130e,40.12,2026-09-08
0fca7db0-bc0b-5b0a-9f4b-53dbf1006f26,72e9268b-325d-5eab-b7d5-8280a6e29441,74.11,2026-09-06
5f8ea81a-f939-57ce-a11a-e61dcf545384,436986c5-f681-5323-8a24-83416927b4a2,66.3,2026-06-10
5f8ea81a-f939-57ce-a11a-e61dcf545384,fce14e80-c552-5b65-86f4-97bd3b99d157,51.46,2026-06-12
5f8ea81a-f939-57ce-a11a-e61dcf545384,3873793d-058d-54c9-a68c-b6fdbac9b504,65.18,2026-06-13
5f8ea81a-f939-57ce-a11a-e61dcf545384,59f0e5bb-1b80-512d-ab3c-a74340a33d27,40.67,2026-06-12
5f8ea81a-f939-57ce-a11a-e61dcf545384,a44c5a0d-165a-5f84-870b-f38250e69c7d,36.63,2026-06-10
5f8ea81a-f939-57ce-a11a-e61dcf545384,bc31e943-16ff-5089-9e07-f1a4060bd0fb,55.97,2026-06-06
5f8ea81a-f939-57ce-a11a-e61dcf545384,5f388e2f-ca0a-521c-8e67-a12951bbf0f1,30.46,2026-06-08
5f8ea81a-f939-57ce-a11a-e61dcf545384,537c09f0-c572-5d26-a11a-08491721ce2d,70.86,2026-06-07
e235deda-b2ef-5433-b7d3-9697ed2a6ec1,0e9cfc23-b00c-547a-81a1-97b07f50a1dc,74.05,2026-12-28
e235deda-b2ef-5433-b7d3-9697ed2a6ec1,ecd059d0-109e-50e4-afe6-e29a297b0dde,49.14,2026-12-28
e235deda-b2ef-5433-b7d3-9697ed2a6ec1,3611b7d8-6f8a-579f-b846-25b403937723,62.08,2026-12-20
3225651e-8997-50eb-9fd8-0ae41d601e89,e19f833e-3d7b-5d99-8c1c-e9fa8c8ec84c,47.58,2026-06-02
3225651e-8997-50eb-9fd8-0ae41d601e89,862d8dd4-a5c2-537a-bf37-2c4528647545,45.73,2026-06-06
3225651e-8997-50eb-9fd8-0ae41d601e89,93855345-7688-5f8b-85d0-4a17ed5bb6c9,42.39,2026-05-29
3225651e-8997-50eb-9fd8-0ae41d601e89,714fcf05-1e96-55ea-93e1-9aa532d69415,34.21,2026-05-31
3225651e-8997-50eb-9fd8-0ae41d601e89,ff1d4f5e-8509-59a5-875b-b089d42d3b07,60.05,2026-05-30
3225651e-8997-50eb-9fd8-0ae41d601e89,64f4d66b-4f82-53e2-8b98-515b9f30b753,44.25,2026-06-08
3225651e-8997-50eb-9fd8-0ae41d601e89,05059c27-9422-57e0-8710-74099662e738,72.39,2026-05-29
7accb75c-a937-5d1f-b496-236b6d2522bc,13943e8e-4903-52f7-b42c-3dc2dd9ddbc9,56.41,2026-09-04
7accb75c-a937-5d1f-b496-236b6d2522bc,09c2e70d-fe5e-582e-ab6e-ecff02caa6f5,79.34,2026-08-30
7accb75c-a937-5d1f-b496-236b6d2522bc,fbfd8c09-5acf-550a-b4cf-779a1d7cb801,36.6,2026-08-26
7accb75c-a937-5d1f-b496-236b6d2522bc,ce4b55b7-3004-5e9c-b9ab-17c674b1e543,51.04,2026-08-27
7accb75c-a937-5d1f-b496-236b6d2522bc,545c87e9-bcf7-5690-857d-661e7bd94136,64.15,2026-08-28
7accb75c-a937-5d1f-b496-236b6d2522bc,0be15b9d-7688-564a-a4ae-a65bc5bff23b,77.72,2026-09-03
7accb75c-a937-5d1f-b496-236b6d2522bc,c78ebd11-4beb-5c37-928e-37fe83430fd4,30.83,2026-09-03
7accb75c-a937-5d1f-b496-236b6d2522bc,4bc44574-23f8-5bdc-bca6-1f767687ea57,30.69,2026-09-01
d8678211-8c02-5407-b255-a69975252fa9,cc85af58-4da1-530c-8732-fecefc824512,43.87,2026-11-04
d8678211-8c02-5407-b255-a69975252fa9,b0dc83d3-2bae-5e3d-8f50-51d1913c6f28,33.95,2026-11-05
d8678211-8c02-5407-b255-a69975252fa9,ecb010b0-8d00-57b5-9a08-f1d8f7d46cde,78.72,2026-11-06
d8678211-8c02-5407-b255-a69975252fa9,249bee58-4bdb-5b6f-9c85-f1ed1dea9d98,56.82,2026-11-02
d8678211-8c02-5407-b255-a69975252fa9,3873793d-058d-54c9-a68c-b6fdbac9b504,59.32,2026-10-29
d8678211-8c02-5407-b255-a69975252fa9,ed99a622-ba1c-5350-b28a-d0b29ebbf082,64.05,2026-11-07
c44922dd-f2d9-5568-92c8-50928093378b,beb5e56a-88a7-567d-b570-9bfaebf86efc,63.3,2026-06-06
c44922dd-f2d9-5568-92c8-50928093378b,63bced16-be27-55ab-960c-dc898df7a598,67.03,2026-06-15
c44922dd-f2d9-5568-92c8-50928093378b,1190169a-c7f1-5a0a-96d6-0d34221b69f1,30.63,2026-06-14
25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,e7bf638a-d0e3-51f4-9c1f-b86f62653455,46.75,2026-06-04
25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,6a999e41-7108-5eb5-a4b1-a8896aee7848,43.6,2026-06-09
25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,59f0e5bb-1b80-512d-ab3c-a74340a33d27,43.15,2026-06-01
25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,f25e9575-ed7c-551b-918b-d4124747c0e0,61.38,2026-06-03
25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,29f16182-28fc-5f8f-b3b7-d2d6491acde9,52.76,2026-06-05
25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,31b8afd7-e3b3-5fa0-b179-63f240a719da,32.77,2026-06-01
25f36d47-aaaa-5b55-b0b0-47bb9f25a7c4,6616742b-433c-5b7c-bf9c-26c4853464c5,38.34,2026-06-08
dc14d873-2ebb-5159-b9fa-a5c07909c04c,945d7256-91b7-56b6-98a5-60577ea72bd0,53.59,2026-08-29
dc14d873-2ebb-5159-b9fa-a5c07909c04c,27b03501-651b-5ba4-8d64-275d05c90598,76.01,2026-09-02
dc14d873-2ebb-5159-b9fa-a5c07909c04c,477f46f2-5939-5acb-b2ba-39f1d892fe8e,76.56,2026-09-04
a1fbe1ad-00c5-5329-86b4-58d7f843828a,3611b7d8-6f8a-579f-b846-25b403937723,70.22,2026-08-16
a1fbe1ad-00c5-5329-86b4-58d7f843828a,aff28e4a-a6fd-5b5b-a686-75def8e8f2a8,77.7,2026-08-15
a1fbe1ad-00c5-5329-86b4-58d7f843828a,ae1a170f-253a-52b7-be71-80b6eabea014,73.85,2026-08-12
a1fbe1ad-00c5-5329-86b4-58d7f843828a,46c9684a-9b73-5cf2-97dc-d4a9eb549962,68.68,2026-08-12
a1fbe1ad-00c5-5329-86b4-58d7f843828a,6963cd16-fb0c-5959-b960-e587f66839ce,46.37,2026-08-08
a1fbe1ad-00c5-5329-86b4-58d7f843828a,98da2d36-fe8a-59a6-b691-69fe3be42aae,52.84,2026-08-11
a1fbe1ad-00c5-5329-86b4-58d7f843828a,86c5b299-3fc3-51f8-ad29-57a03edccee7,40.03,2026-08-07
f7f0bfba-0907-5925-b7f8-c351aa435655,d431fcc1-b573-528b-87ce-f9a55a972c31,41.65,2026-06-03
f7f0bfba-0907-5925-b7f8-c351aa435655,3f76a9b3-ce7d-5413-880e-b2cd8aebbdf0,61.8,2026-06-08
f7f0bfba-0907-5925-b7f8-c351aa435655,ff56de89-7d1d-5590-a6c4-faf67a905ecb,77.55,2026-06-08
f7f0bfba-0907-5925-b7f8-c351aa435655,761a831b-7acc-54da-948b-75a8b5147a04,67.95,2026-06-02
2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,05188ffd-501b-5124-8078-302fc43dd925,55.27,2026-11-04
2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,78d5988e-dc9a-5fa7-980c-f7a4b59c3b80,71.0,2026-11-13
2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,3611b7d8-6f8a-579f-b846-25b403937723,59.59,2026-11-14
2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,e04868fa-8d66-50e3-8dd2-2b5cd06e72ed,51.75,2026-11-12
2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,6f58fd9a-0972-5c63-87c6-8d774fcf27f0,41.84,2026-11-10
2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,a7500658-e70c-5d78-bf69-1278f8580ccb,72.55,2026-11-08
2a6ba3c7-3f5b-5048-b1c9-a0109beccf93,84c50095-2c5e-5015-993e-ac5221128b3c,65.04,2026-11-09
46a06951-cad5-5bbc-8a74-bc128c97c458,9eec1865-045b-55dd-9084-f79e74398bcc,52.48,2026-09-01
46a06951-cad5-5bbc-8a74-bc128c97c458,f5e839f4-6025-55d8-a9f3-4d57f950ec10,50.33,2026-08-29
46a06951-cad5-5bbc-8a74-bc128c97c458,9df19267-40d0-55f3-96ed-19c7310a004f,47.91,2026-09-03
8c39590b-52c7-5c9c-beb0-e264e4454cff,6963cd16-fb0c-5959-b960-e587f66839ce,72.73,2026-08-25
8c39590b-52c7-5c9c-beb0-e264e4454cff,46c9684a-9b73-5cf2-97dc-d4a9eb549962,67.4,2026-08-30
8c39590b-52c7-5c9c-beb0-e264e4454cff,cc7cb9b5-bdae-529d-9690-762dd21da1b6,34.74,2026-09-01
8c39590b-52c7-5c9c-beb0-e264e4454cff,0ed2f9c5-1a76-57fa-a180-cd28d3efaf5f,70.19,2026-08-31
8c39590b-52c7-5c9c-beb0-e264e4454cff,98da2d36-fe8a-59a6-b691-69fe3be42aae,36.07,2026-09-02
8c39590b-52c7-5c9c-beb0-e264e4454cff,8748d338-0986-5dc4-9bdb-fe2aff7eb444,71.52,2026-08-30
8c39590b-52c7-5c9c-beb0-e264e4454cff,feb12cf6-d2c2-55d0-862c-72963d8f86ef,36.54,2026-08-27
77ee2db6-e126-59a6-834a-76138e2db103,1cf7b7aa-ad6a-54c5-b613-878b4cb92e92,38.4,2026-11-05
77ee2db6-e126-59a6-834a-76138e2db103,8da073a8-3825-5dc3-8b8c-861a34ee5647,51.66,2026-11-08
77ee2db6-e126-59a6-834a-76138e2db103,12e60f6a-1158-5a32-a09b-b3cd76836378,54.81,2026-11-08
e6e99609-801c-5d05-9477-3cd79f7cdbaf,0bc1acc4-6937-5c3e-a4db-4cf8ae37b644,36.86,2026-09-22
e6e99609-801c-5d05-9477-3cd79f7cdbaf,9a89ae27-fbd5-5b5a-ba60-7c6cdfb6cd6c,62.13,2026-09-17
e6e99609-801c-5d05-9477-3cd79f7cdbaf,daba2253-ca5c-5dfd-8651-24c19df85e6b,42.46,2026-09-17
e6e99609-801c-5d05-9477-3cd79f7cdbaf,cb9837c0-9d39-5857-a972-c05e621f960e,69.74,2026-09-19
e6e99609-801c-5d05-9477-3cd79f7cdbaf,77f19134-2931-599b-88c2-9731b2e87e5d,69.1,2026-09-20
e6e99609-801c-5d05-9477-3cd79f7cdbaf,8074c7c2-8354-5003-9e1e-ab3f39de54a9,53.98,2026-09-18
7c6b3373-c58d-5580-845a-5721baf73f57,c6789827-3232-5956-ac85-1fb839d7f61e,68.34,2026-10-05
7c6b3373-c58d-5580-845a-5721baf73f57,b441de57-ed85-5ff0-9917-9f4a9518d4ef,78.7,2026-10-07
7c6b3373-c58d-5580-845a-5721baf73f57,67bbd7c6-9fe1-56be-978d-9959d9cf63a5,42.39,2026-10-05
a58eed46-7e07-5544-b9c9-4b027292e330,2652525f-b873-5b52-9c92-aa53477a068d,77.38,2026-09-01
a58eed46-7e07-5544-b9c9-4b027292e330,5aa9b7ef-7081-5fdd-8a86-e010961207db,37.11,2026-09-07
a58eed46-7e07-5544-b9c9-4b027292e330,24e84661-277b-51c0-8e39-9642dddced26,71.83,2026-09-03
0f0f1d3b-c0f7-5a41-9086-27e6ca6039ed,50cf8aa6-9748-5522-b80c-7e97581ad67a,30.03,2026-10-10
0f0f1d3b-c0f7-5a41-9086-27e6ca6039ed,af42ec8b-1e7a-5c80-b65a-b0aa2a0c6d3e,40.07,2026-10-17
0f0f1d3b-c0f7-5a41-9086-27e6ca6039ed,b441de57-ed85-5ff0-9917-9f4a9518d4ef,47.04,2026-10-17
0f0f1d3b-c0f7-5a41-9086-27e6ca6039ed,2552b358-bff6-503d-84cf-a9d74582534d,75.94,2026-10-14
eacde372-08a4-5940-b35c-d5d67dfd1fcd,b870cd2e-8ff9-5654-940f-eaef91314196,72.32,2026-10-12
eacde372-08a4-5940-b35c-d5d67dfd1fcd,003b29ef-4c23-5b45-bac9-bce3f083c4f1,78.03,2026-10-12
eacde372-08a4-5940-b35c-d5d67dfd1fcd,39b1d5cb-dc05-5c43-8efc-6e8bbdf38010,65.23,2026-10-07
eacde372-08a4-5940-b35c-d5d67dfd1fcd,d5877f34-227a-5a37-a77f-54a8d4f83ac8,49.78,2026-10-16
402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,da4cd921-6d35-5570-989d-5713d63ae90c,77.44,2026-10-24
402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,4c087f6a-031d-5a43-a84a-461c6ffb770d,49.58,2026-10-24
402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,d49363c2-c34e-51eb-8b65-8e5abb594864,31.62,2026-10-24
402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,d6c5aef1-8281-5395-9a19-6bdb8ace1a4c,45.91,2026-10-24
402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,39b1d5cb-dc05-5c43-8efc-6e8bbdf38010,41.04,2026-10-24
402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,95a643ad-4073-530c-9f77-2374c95f40e9,35.21,2026-10-26
402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,945d7256-91b7-56b6-98a5-60577ea72bd0,37.03,2026-11-01
76135812-5ef9-5f3d-9f00-eb59a865badd,772cb063-529a-5a98-b911-da6eac6c1e6a,42.83,2026-06-26
76135812-5ef9-5f3d-9f00-eb59a865badd,057c6363-5b6c-55ec-b513-699b521edc3f,66.02,2026-06-27
76135812-5ef9-5f3d-9f00-eb59a865badd,51c29a49-4bf6-5839-b191-73161343c30e,49.3,2026-06-21
76135812-5ef9-5f3d-9f00-eb59a865badd,e487a677-a5e4-5751-bf43-82f04f366f42,78.46,2026-06-21
76135812-5ef9-5f3d-9f00-eb59a865badd,15258e20-e8c9-5537-a69b-a50605bb00d0,54.65,2026-06-21
76135812-5ef9-5f3d-9f00-eb59a865badd,0d25165b-6993-5905-960c-82092690df2b,47.56,2026-06-21
76135812-5ef9-5f3d-9f00-eb59a865badd,d09e0b99-1050-5b6d-8515-86fd52e91926,35.07,2026-06-20
76135812-5ef9-5f3d-9f00-eb59a865badd,f814f315-7f25-5bb5-bfab-37244aa79be9,69.44,2026-06-18
3f97c403-1577-5732-866a-32b4c3cc1797,d49363c2-c34e-51eb-8b65-8e5abb594864,43.06,2026-08-24
3f97c403-1577-5732-866a-32b4c3cc1797,945d7256-91b7-56b6-98a5-60577ea72bd0,33.71,2026-08-23
3f97c403-1577-5732-866a-32b4c3cc1797,bdf69159-54ce-559d-b6d3-694e8161bb10,74.4,2026-08-23
ca83a700-8378-5291-a5a2-067f5f651dcc,b373bb18-c595-550c-809c-dcd0b2adff2a,50.46,2026-09-30
ca83a700-8378-5291-a5a2-067f5f651dcc,b0eb549e-d4c6-53d7-95d6-614fb3d70030,66.1,2026-09-30
ca83a700-8378-5291-a5a2-067f5f651dcc,d5b4199c-0ef6-5a30-a8cc-c2fa769d454f,43.26,2026-10-04
ca83a700-8378-5291-a5a2-067f5f651dcc,9cedbf26-e38c-58fe-92e8-762bc6318a39,44.87,2026-10-07
ca83a700-8378-5291-a5a2-067f5f651dcc,9a357ee8-af75-5745-9d6b-96245056e2fe,32.48,2026-09-29
ca83a700-8378-5291-a5a2-067f5f651dcc,273e1a5e-8b10-527a-99e0-94f74c5e0e2d,57.48,2026-10-01
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,946a4036-d7aa-55f4-9a6b-a65da5e0ecba,40.35,2026-05-31
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,5021fe66-49d7-51a8-9055-6fab5612d782,44.59,2026-06-09
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,61339345-5bd6-5be0-81aa-70e20e5b79b0,53.68,2026-06-09
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,5c91d0bb-ba5e-5704-be31-a23e359eaddc,45.42,2026-06-04
c2213a3d-7c1f-5c23-80d3-680fde5e2a5f,112a855d-d1f4-55af-ab88-f60b02efcd1f,53.55,2026-05-31
