id,job_id,user_id,application_number,status,current_stage,applied_at,updated_at,submitted_data,screening_answers,documents,notes,internal_notes,tags,rating,ai_score,match_score,match_details,withdrawn_at,withdrawn_reason,withdrawn_by,rejection_reason,rejection_details,source,source_details,referrer_id,metadata,interview_date,assigned_to,profile_data,feedback,deleted_at
02edec19-6467-5dd3-a190-2018ab293b67,4528fe95-8e26-54e3-9af8-136f0e989f41,98735657-721a-58c7-950a-d8778e6e567f,APP-2026-000869,shortlisted,shortlist,2026-07-06,2026-07-06,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
9b27b04a-96ff-545d-b5f5-e76fc79bc16b,4528fe95-8e26-54e3-9af8-136f0e989f41,00544f46-e0e9-521a-9c0d-badcc275900c,APP-2026-000870,shortlisted,shortlist,2026-07-06,2026-07-06,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
6e2c680a-a74d-5a62-afe1-c74a0b387572,046cc59b-7067-53f7-b9f3-093f2f4a13b4,61f79bed-ae44-5375-893d-9ad40743c4e2,APP-2026-000871,shortlisted,shortlist,2026-09-21,2026-09-21,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
0be6f257-cf1b-5020-b935-98ed903eb211,7467f714-98ee-5c75-8079-9b65d2e40ccd,d80e7af2-2423-5c47-9e22-b64afb796ab0,APP-2026-000872,rejected,closed,2026-10-29,2026-10-29,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
50fb3970-4952-5484-9d37-6de5354c2bbd,05a4fcc3-3534-5b3c-9f28-687028b5d908,7ad48598-a9e5-538a-9827-f8f640a927ad,APP-2026-000873,rejected,closed,2026-06-14,2026-06-14,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
571ea0ea-6c09-5495-87e2-8b4833e5c58f,4528fe95-8e26-54e3-9af8-136f0e989f41,e5e55489-2c6d-5d9f-bbe8-ca1fc8b7e34e,APP-2026-000874,shortlisted,shortlist,2026-07-09,2026-07-09,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
e35c5150-da22-5063-b4b9-8da65043e409,4528fe95-8e26-54e3-9af8-136f0e989f41,b97244a2-f5a3-5aa7-879f-25b4623a1e40,APP-2026-000875,shortlisted,shortlist,2026-07-13,2026-07-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
a237f7fa-0c83-5ae3-ae83-f62d9d3b1d29,975d44a8-59d9-590d-a4eb-e7052749af4b,7bc2e669-cec9-57e4-af79-da845650ce04,APP-2026-000876,shortlisted,shortlist,2026-10-28,2026-10-28,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
5ab103d3-e617-5655-825b-4611485f9936,4528fe95-8e26-54e3-9af8-136f0e989f41,efc396bb-f41a-5a3a-8c33-1262a09700f9,APP-2026-000877,shortlisted,shortlist,2026-07-13,2026-07-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
3c4635db-9dc4-5af3-835a-d05f98ca4bd5,4528fe95-8e26-54e3-9af8-136f0e989f41,da26c73f-ce35-5405-9927-7a8952dee4ba,APP-2026-000878,rejected,closed,2026-07-14,2026-07-14,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
6a7d0cb1-2234-50c1-a48f-060aaedc53e2,975d44a8-59d9-590d-a4eb-e7052749af4b,402ef68c-7cad-5c82-aa37-7b6b4cce7b0b,APP-2026-000879,rejected,closed,2026-11-02,2026-11-02,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
614d85c6-c2af-52b8-84d4-89b2e9cf36a2,0ec822c2-5d07-54d6-b068-4c11657bdb50,9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,APP-2026-000880,shortlisted,shortlist,2026-06-20,2026-06-20,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
4cece63a-075b-52ad-bbb9-917535d9e80e,1de3a757-d724-5f9e-bccb-41e6efe54e31,2cea02c1-1cde-5b24-bb3b-519ec0d65865,APP-2026-000881,rejected,closed,2026-09-04,2026-09-04,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
4e86e9a1-6948-5bc1-bdae-5dd2e4d4d229,1de3a757-d724-5f9e-bccb-41e6efe54e31,e8999b93-8e31-5307-aa2a-ec5a9db848b4,APP-2026-000882,rejected,closed,2026-09-05,2026-09-05,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
e40bb74a-2900-5d00-aa6c-0ed48973b56f,99113b52-9e7f-5e72-a1a5-ba9233928eed,0680c4a4-a375-57e2-8031-662f8fb049f5,APP-2026-000883,shortlisted,shortlist,2026-07-14,2026-07-14,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
4267b616-f7d2-5145-9ceb-6a6df01fbe52,99113b52-9e7f-5e72-a1a5-ba9233928eed,da26c73f-ce35-5405-9927-7a8952dee4ba,APP-2026-000884,shortlisted,shortlist,2026-07-14,2026-07-14,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
c8d2afa0-b461-5a8e-8452-1876deb3065e,dd7d9eee-6fbd-504c-8e1b-905bc3b91231,b5a96801-e15c-51f6-9442-b55c30a09ffa,APP-2026-000885,shortlisted,shortlist,2026-10-13,2026-10-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
1d12b4b5-dbdf-5846-9188-1b29363e7a70,f00ef731-8db7-5350-ba12-f2541140472a,0841cf84-788b-5e21-9f3d-dbc0f512422c,APP-2026-000886,shortlisted,shortlist,2026-07-23,2026-07-23,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
9de8a385-3e9d-5f91-ada5-bee770c1d3a3,1de3a757-d724-5f9e-bccb-41e6efe54e31,0841cf84-788b-5e21-9f3d-dbc0f512422c,APP-2026-000887,rejected,closed,2026-09-06,2026-09-06,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
2a3ab30d-3d39-567e-ac6c-e1025e27545c,f00ef731-8db7-5350-ba12-f2541140472a,e8999b93-8e31-5307-aa2a-ec5a9db848b4,APP-2026-000888,shortlisted,shortlist,2026-07-23,2026-07-23,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
4ed03f31-7311-551b-8784-13ddd9d936cc,1de3a757-d724-5f9e-bccb-41e6efe54e31,d3c35ea4-a9b7-507c-886f-be4a3980c198,APP-2026-000889,rejected,closed,2026-09-06,2026-09-06,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
3c5e7d0f-9eb2-5d48-85d5-09143ba02fff,72e9268b-325d-5eab-b7d5-8280a6e29441,756b9a73-9eb3-51f4-8e3d-9c49cf586f00,APP-2026-000890,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
8f561332-7d0d-5887-8a6a-1feaf9ed64cc,1de3a757-d724-5f9e-bccb-41e6efe54e31,c44922dd-f2d9-5568-92c8-50928093378b,APP-2026-000891,rejected,closed,2026-09-06,2026-09-06,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
3f0812fe-adba-5bbd-939e-b36b57358763,f00ef731-8db7-5350-ba12-f2541140472a,c44922dd-f2d9-5568-92c8-50928093378b,APP-2026-000892,shortlisted,shortlist,2026-07-23,2026-07-23,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
d0780a34-68bb-5966-8d0e-3a55d3cf3493,dd7d9eee-6fbd-504c-8e1b-905bc3b91231,e8999b93-8e31-5307-aa2a-ec5a9db848b4,APP-2026-000893,shortlisted,shortlist,2026-10-13,2026-10-13,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
316d346c-da25-5118-a4cd-10fd3597f690,99113b52-9e7f-5e72-a1a5-ba9233928eed,6351bce2-35fd-5759-a583-3b04256d8024,APP-2026-000894,shortlisted,shortlist,2026-07-16,2026-07-16,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
875ea45b-d082-5bc5-a38d-d5dc92e2c8a1,0ec822c2-5d07-54d6-b068-4c11657bdb50,6351bce2-35fd-5759-a583-3b04256d8024,APP-2026-000895,rejected,closed,2026-06-23,2026-06-23,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
9e4a4577-f38b-5e46-98a9-07faef0cb745,1de3a757-d724-5f9e-bccb-41e6efe54e31,930b3d42-8a19-5cf7-af65-8d39a533afbe,APP-2026-000896,rejected,closed,2026-09-07,2026-09-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
e12bbe01-28f1-5b15-b917-3915ca026561,dd7d9eee-6fbd-504c-8e1b-905bc3b91231,11c6a39a-407c-5a50-a26f-cbbe51efe756,APP-2026-000897,shortlisted,shortlist,2026-10-14,2026-10-14,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
297f2b41-ed45-505c-ae62-10e73aa50a83,1cf7b7aa-ad6a-54c5-b613-878b4cb92e92,76879a95-247c-5a0e-bcf1-5f055af99894,APP-2026-000898,shortlisted,shortlist,2026-07-11,2026-07-11,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
e8d05e62-2425-50ca-b317-6d620f7a5436,1de3a757-d724-5f9e-bccb-41e6efe54e31,e9c1ac7c-2b96-5d75-a557-100eb6815189,APP-2026-000899,rejected,closed,2026-09-07,2026-09-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
2bbf7d2b-f50a-53e7-91e7-70121d23863b,f00ef731-8db7-5350-ba12-f2541140472a,11c6a39a-407c-5a50-a26f-cbbe51efe756,APP-2026-000900,shortlisted,shortlist,2026-07-24,2026-07-24,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
14baf6fd-ac81-5205-987d-bdc24a54c1de,1de3a757-d724-5f9e-bccb-41e6efe54e31,11c6a39a-407c-5a50-a26f-cbbe51efe756,APP-2026-000901,rejected,closed,2026-09-07,2026-09-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
636370c0-1429-579d-a796-dd6460907f7e,dd7d9eee-6fbd-504c-8e1b-905bc3b91231,5cca48e9-a4b9-5fa1-99f2-a0eba9fc2f13,APP-2026-000902,shortlisted,shortlist,2026-10-14,2026-10-14,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
93a3bb6b-4e09-5cd9-a993-7e5032bc4674,dd7d9eee-6fbd-504c-8e1b-905bc3b91231,f1fb7d59-68fe-5f09-b2de-578b531b3fc4,APP-2026-000903,shortlisted,shortlist,2026-10-15,2026-10-15,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
65fd2900-0875-55c9-a297-8268749c8fe0,1de3a757-d724-5f9e-bccb-41e6efe54e31,7986afd2-b9e1-5266-a4a4-4251c1f841b7,APP-2026-000904,rejected,closed,2026-09-08,2026-09-08,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
85a0d421-fe14-5b27-bd2b-33b2b4b0ae4f,29f16182-28fc-5f8f-b3b7-d2d6491acde9,d88806c0-e37f-56f5-9181-cf111f4496a7,APP-2026-000905,rejected,closed,2026-08-07,2026-08-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
d861a3be-bbe6-55c0-a8b4-a0333061805e,29f16182-28fc-5f8f-b3b7-d2d6491acde9,2b101319-6662-5e7b-95ac-008f03345e4f,APP-2026-000906,shortlisted,shortlist,2026-08-08,2026-08-08,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
004d1506-c741-5243-a5b4-c399ba8cc5d7,9df19267-40d0-55f3-96ed-19c7310a004f,ee3d0498-970c-5dbd-9776-34a6ec45b0e3,APP-2026-000907,shortlisted,shortlist,2026-07-27,2026-07-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
07db5aee-9560-547d-a580-09d78a8b47b0,72e9268b-325d-5eab-b7d5-8280a6e29441,9f14decc-1b33-5163-98d9-1218cd6a7b76,APP-2026-000908,shortlisted,shortlist,2026-10-01,2026-10-01,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
9813b654-534c-5ace-aff4-d2aee5227af5,9df19267-40d0-55f3-96ed-19c7310a004f,d0c6af4c-1791-53f8-b29e-c699e4154ebb,APP-2026-000909,shortlisted,shortlist,2026-07-27,2026-07-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
02a9e917-23c6-5b18-9a4e-6319e63e8e1c,f00ef731-8db7-5350-ba12-f2541140472a,9f14decc-1b33-5163-98d9-1218cd6a7b76,APP-2026-000910,shortlisted,shortlist,2026-07-28,2026-07-28,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
4b7dc93d-2d76-50d0-81a0-afbe88dda157,9df19267-40d0-55f3-96ed-19c7310a004f,ff11b0b1-cfa2-5521-9a39-8878a78b1d07,APP-2026-000911,shortlisted,shortlist,2026-07-27,2026-07-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
0f1ea0dc-1ae6-5f94-9429-874661ba3041,9df19267-40d0-55f3-96ed-19c7310a004f,291953d0-3bee-5086-8bcb-3c62e7ba335f,APP-2026-000912,rejected,closed,2026-07-28,2026-07-28,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
3b3d3b96-7f5e-5d80-b3e8-af21f6e9c4da,051e36c4-26e0-5b88-a939-83327fe6f485,bc5a5b50-b231-516e-8689-e11a65b132ce,APP-2027-000913,rejected,closed,2027-01-09,2027-01-09,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
1b77c11b-bdd9-5a8d-990e-f9417d3024ed,29f16182-28fc-5f8f-b3b7-d2d6491acde9,145616ac-08ec-5b0a-b93f-11e871f3058a,APP-2026-000914,shortlisted,shortlist,2026-08-11,2026-08-11,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
36b106b2-1bf0-53e1-bf81-eb51decfb849,526822d8-6c27-5719-92b7-151fcbc67054,04156256-ff51-5c41-a654-947101226afc,APP-2027-000915,rejected,closed,2027-03-26,2027-03-26,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
90e204b8-bd69-5f50-a6f0-577b37abfa65,72e9268b-325d-5eab-b7d5-8280a6e29441,c44922dd-f2d9-5568-92c8-50928093378b,APP-2026-000916,shortlisted,shortlist,2026-10-04,2026-10-04,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
f1cad089-6ec3-5d1f-8d24-f7f6a4cd7b65,526822d8-6c27-5719-92b7-151fcbc67054,8f28990a-4e1e-5eba-a817-79c23278dca2,APP-2027-000917,shortlisted,shortlist,2027-03-26,2027-03-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
9f6866cf-afa6-5371-ba56-71a8b4906100,9df19267-40d0-55f3-96ed-19c7310a004f,c01f029a-1174-593e-9389-8709a1740515,APP-2026-000918,rejected,closed,2026-07-31,2026-07-31,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
2618de1f-db9b-567f-bfbc-fefdf8953ec7,06606814-1623-5b6d-9877-613469492ff1,c01f029a-1174-593e-9389-8709a1740515,APP-2026-000919,rejected,closed,2026-06-21,2026-06-21,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
28527a67-882e-5f2b-ab48-8193096ad9d4,06606814-1623-5b6d-9877-613469492ff1,ff11b0b1-cfa2-5521-9a39-8878a78b1d07,APP-2026-000920,rejected,closed,2026-06-24,2026-06-24,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
cc35c326-9826-52c8-8e8b-6a24f266dbfd,9df19267-40d0-55f3-96ed-19c7310a004f,95aa9396-8bed-55a6-a1c0-f515424ce565,APP-2026-000921,shortlisted,shortlist,2026-08-04,2026-08-04,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
994ea745-8d27-5ea1-ad3e-6a726333e217,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,9431d4a7-8765-5240-aebb-271f5048e440,APP-2026-000922,rejected,closed,2026-10-16,2026-10-16,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
5411bd70-481b-5d81-bea8-6e8a2d11b2cf,06606814-1623-5b6d-9877-613469492ff1,95aa9396-8bed-55a6-a1c0-f515424ce565,APP-2026-000923,rejected,closed,2026-06-25,2026-06-25,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
60a040b4-5cbb-5ce0-ad1e-a016a6d55b8e,307a949b-bd28-59db-8921-35e2670e7141,2f6b5df2-31f1-5ece-b450-57babbaa47cf,APP-2026-000924,shortlisted,shortlist,2026-10-06,2026-10-06,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
15c651da-6f2d-5db1-a982-31a2c38073a4,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,9b74b327-f1e2-51e8-a1d3-d45fe32b23a7,APP-2026-000925,rejected,closed,2026-10-17,2026-10-17,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
40b52976-b710-5d44-8e77-a180bc491824,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,291953d0-3bee-5086-8bcb-3c62e7ba335f,APP-2026-000926,rejected,closed,2026-10-17,2026-10-17,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
8f59de04-0a8f-5f25-94eb-c99d083d76fc,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,da26c73f-ce35-5405-9927-7a8952dee4ba,APP-2026-000927,rejected,closed,2026-10-19,2026-10-19,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
b3d66a6f-98f0-50c8-9081-4e86bcefccdb,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,5e04dd39-9560-51ad-8ff7-fc53b8ef8c3c,APP-2026-000928,shortlisted,shortlist,2026-10-19,2026-10-19,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
5f4c7c0d-b5af-5d52-8c8b-52633ded2c8c,526822d8-6c27-5719-92b7-151fcbc67054,cbcebf96-b37d-5596-8974-623d563b8d48,APP-2027-000929,hired,closed,2027-03-26,2027-03-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
57741b14-450d-5a5a-8ee5-b0749f9e2186,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,0680c4a4-a375-57e2-8031-662f8fb049f5,APP-2026-000930,rejected,closed,2026-10-19,2026-10-19,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
5d57ea79-5804-534e-9d5d-d6de91e161d7,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,6351bce2-35fd-5759-a583-3b04256d8024,APP-2026-000931,shortlisted,shortlist,2026-10-21,2026-10-21,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
440b21f9-18d0-51fa-8d48-def15b990207,ac41f38a-e36c-5c6c-9855-0e40c21d9cfe,852ce608-7a5f-5a8f-97ba-8128bfa4d322,APP-2026-000932,shortlisted,shortlist,2026-10-23,2026-10-23,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
6a8752e8-ac37-5652-bec0-1534ffdb04ab,e681f1fd-7aeb-57f3-b33a-210bad0983ad,f1fb7d59-68fe-5f09-b2de-578b531b3fc4,APP-2026-000933,shortlisted,shortlist,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
d8cd9f3a-2075-5327-9ecb-894df8d4035b,e681f1fd-7aeb-57f3-b33a-210bad0983ad,57a048e1-2da0-5a33-9f49-8da1cac949d4,APP-2026-000934,rejected,closed,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
a2ac5d26-842c-5c0d-9306-8a927f54eb91,e681f1fd-7aeb-57f3-b33a-210bad0983ad,eb632e99-3f93-572c-9af7-edde5cf932fa,APP-2026-000935,shortlisted,shortlist,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
96e54b62-294b-5685-a37a-d6ba285de611,e681f1fd-7aeb-57f3-b33a-210bad0983ad,291953d0-3bee-5086-8bcb-3c62e7ba335f,APP-2026-000936,shortlisted,shortlist,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
19bc55ef-7e55-5be7-ad88-0cf0c4ca26bc,9ef0f2d3-ab94-5fb3-941f-ae224a89219c,5cca48e9-a4b9-5fa1-99f2-a0eba9fc2f13,APP-2026-000937,shortlisted,shortlist,2026-06-06,2026-06-06,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
6a6d51e0-73b6-517f-a7dd-3c2f71e955f6,e681f1fd-7aeb-57f3-b33a-210bad0983ad,d3d8872c-f180-558e-adde-9f4562d03d26,APP-2026-000938,shortlisted,shortlist,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
edf6bea8-69a2-59be-a814-07dbef8efe9a,e681f1fd-7aeb-57f3-b33a-210bad0983ad,b5a96801-e15c-51f6-9442-b55c30a09ffa,APP-2026-000939,shortlisted,shortlist,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
77982c6c-d24a-59c7-82b6-62fb62285266,e681f1fd-7aeb-57f3-b33a-210bad0983ad,946c967b-725e-5b1b-8afd-11a4da13b5f2,APP-2026-000940,shortlisted,shortlist,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
cf808f53-1fd6-5d39-8a2f-944be87bb53a,e681f1fd-7aeb-57f3-b33a-210bad0983ad,1117c443-dd40-51e8-b2ee-bf1f9697eace,APP-2026-000941,shortlisted,shortlist,2026-09-25,2026-09-25,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
fedd5b5a-ebdc-5d3c-b5de-b5a7b88621b9,e681f1fd-7aeb-57f3-b33a-210bad0983ad,f9be369d-e705-5a5d-9c14-83b776760a14,APP-2026-000942,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
a71ab1f4-7cc3-507e-a6e3-71d992e07bb8,e681f1fd-7aeb-57f3-b33a-210bad0983ad,e8999b93-8e31-5307-aa2a-ec5a9db848b4,APP-2026-000943,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
dfc7e0b8-3d08-54c5-9833-15e89663cc7b,e681f1fd-7aeb-57f3-b33a-210bad0983ad,9f14decc-1b33-5163-98d9-1218cd6a7b76,APP-2026-000944,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
a6b37e95-57ee-5ee1-af97-584f73a7adb5,e681f1fd-7aeb-57f3-b33a-210bad0983ad,2031ef69-5632-5cde-89ae-e7d604433e6f,APP-2026-000945,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
95a25a80-d0b4-5789-a106-58f49117bdf8,e681f1fd-7aeb-57f3-b33a-210bad0983ad,f6ce7128-bab7-5b74-b901-a8e4294c2d5e,APP-2026-000946,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
6c5f51c0-4bbc-5447-909f-abe09d673bee,e681f1fd-7aeb-57f3-b33a-210bad0983ad,e46746a7-e9cc-5ff5-ac45-302848608414,APP-2026-000947,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
3e52ae4b-74a0-53ce-8438-2467e8f93ce8,e681f1fd-7aeb-57f3-b33a-210bad0983ad,4b4737ac-4dea-5dca-a356-ae195bd98457,APP-2026-000948,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
78a7c5f7-6b57-5e33-9faa-9320a743bf4e,e681f1fd-7aeb-57f3-b33a-210bad0983ad,d88806c0-e37f-56f5-9181-cf111f4496a7,APP-2026-000949,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
252680a0-044d-54ad-a558-ee44f0b77fd4,e681f1fd-7aeb-57f3-b33a-210bad0983ad,619ab881-f1fe-5009-aa50-6cb68ed30266,APP-2026-000950,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
77b231e4-97ad-5f30-802c-09eff98f6dc5,e681f1fd-7aeb-57f3-b33a-210bad0983ad,2b101319-6662-5e7b-95ac-008f03345e4f,APP-2026-000951,shortlisted,shortlist,2026-09-26,2026-09-26,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
902c40a0-b617-592c-8cd5-22a427c8f515,e681f1fd-7aeb-57f3-b33a-210bad0983ad,50417fbb-1fdf-5713-a89b-3e62517ba876,APP-2026-000952,shortlisted,shortlist,2026-09-27,2026-09-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
212436da-01e0-5fac-85a5-938358c58fba,e681f1fd-7aeb-57f3-b33a-210bad0983ad,e9c1ac7c-2b96-5d75-a557-100eb6815189,APP-2026-000953,shortlisted,shortlist,2026-09-27,2026-09-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
54818d39-872c-54fd-862d-9f69ab07917f,e681f1fd-7aeb-57f3-b33a-210bad0983ad,0841cf84-788b-5e21-9f3d-dbc0f512422c,APP-2026-000954,shortlisted,shortlist,2026-09-27,2026-09-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
0f13ed84-96cc-507a-a28d-e93429050d9e,e681f1fd-7aeb-57f3-b33a-210bad0983ad,f8ab1963-71ff-5fa0-b740-1ccef492b259,APP-2026-000955,shortlisted,shortlist,2026-09-27,2026-09-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
3ad48567-ec0b-55e3-8616-a18c2c2f54c1,e681f1fd-7aeb-57f3-b33a-210bad0983ad,38effb1a-808f-5e8f-8ae7-716f0cefdfa5,APP-2026-000956,shortlisted,shortlist,2026-09-27,2026-09-27,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
1a866faf-582a-51a5-931e-7861c6927bfa,e48f008d-773c-5b0e-a04b-09c5c6e7aaed,e641c676-4935-5885-8b5d-83894fe8ab45,APP-2026-000957,rejected,closed,2026-08-07,2026-08-07,,[],[],[],[],,,,,,,,,Not Shortlisted,,job_board_import,,,{},,,,,
00340d96-44c4-564f-988f-f1f88eed9eaa,e681f1fd-7aeb-57f3-b33a-210bad0983ad,3294cab3-7b7f-5a5f-bab9-7e11b4b034b4,APP-2026-000958,shortlisted,shortlist,2026-09-28,2026-09-28,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
329988e0-fd50-5108-a90e-17db13bd7b42,e681f1fd-7aeb-57f3-b33a-210bad0983ad,c44922dd-f2d9-5568-92c8-50928093378b,APP-2026-000959,shortlisted,shortlist,2026-09-28,2026-09-28,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
b3c7b5be-7702-532a-ba9c-051c4bdfc7e9,e681f1fd-7aeb-57f3-b33a-210bad0983ad,dd4208ed-23b2-5597-86d5-2948e8defa7a,APP-2026-000960,shortlisted,shortlist,2026-09-28,2026-09-28,,[],[],[],[],,,,,,,,,,,job_board_import,,,{},,,,,
