job_id,skill_id,_skill_name,proficiency_level,is_required,importance,created_at
3873793d-058d-54c9-a68c-b6fdbac9b504,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-09-06
3873793d-058d-54c9-a68c-b6fdbac9b504,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,2,True,required,2026-09-06
3873793d-058d-54c9-a68c-b6fdbac9b504,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,4,True,required,2026-09-06
3873793d-058d-54c9-a68c-b6fdbac9b504,4fe6eb08-e2f8-4e2c-a6c6-3157314632e1,Communication,2,False,nice-to-have,2026-09-06
3873793d-058d-54c9-a68c-b6fdbac9b504,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-09-06
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,673941ac-36d9-5472-bc38-5512201d5625,Project Management,2,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,3,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,4,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,2,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,4,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,4,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,2,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,2,True,required,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-07-26
a30c4b9a-3dcc-51fd-8183-0d1da08a2849,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,Time Management,2,False,nice-to-have,2026-07-26
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,3,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,3,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,4,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,3,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,4,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,4,True,required,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,Problem Solving,2,False,nice-to-have,2026-10-03
64414f1a-ef27-5a4f-9aa3-aec1caf05bd5,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,Leadership,2,False,nice-to-have,2026-10-03
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,aaed90bb-9881-5023-ab76-cdff0f031020,Curriculum Development,3,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,6cc9a3a9-544f-5f93-b430-fee853aac89c,Classroom Management,3,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,c1bcf04f-9aba-5edc-ac59-4d801f76d03a,Lesson Planning,4,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,33d39d3c-b210-54b1-926b-1bbb1d45479b,Educational Assessment,3,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,30d05dee-702e-5541-960a-122bd836cfc3,Pedagogy,2,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,ec75c33d-00a8-5fe7-9a72-d4dbf34bb189,Special Needs Education,2,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,5d98d377-2fa1-5b0d-b9e7-c0ac6fafb782,Student Counseling,4,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,45b62fb5-81f4-50a4-8caa-ccd1b7e163ee,Teacher Training,4,True,required,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,Leadership,2,False,nice-to-have,2026-09-24
23e11a1e-f0a3-562f-9a22-a4cb6ac7a29b,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,Problem Solving,2,False,nice-to-have,2026-09-24
06606814-1623-5b6d-9877-613469492ff1,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,2,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,3,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,4,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,4,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,3,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,4,True,required,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,Teamwork,2,False,nice-to-have,2026-06-18
06606814-1623-5b6d-9877-613469492ff1,4fe6eb08-e2f8-4e2c-a6c6-3157314632e1,Communication,2,False,nice-to-have,2026-06-18
93855345-7688-5f8b-85d0-4a17ed5bb6c9,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,4,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,3,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,4,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,3,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,4,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,4,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,3,True,required,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,4fe6eb08-e2f8-4e2c-a6c6-3157314632e1,Communication,2,False,nice-to-have,2026-06-15
93855345-7688-5f8b-85d0-4a17ed5bb6c9,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-06-15
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,05ee4c5d-2c8c-563b-9090-77f46c882d20,Statistical Analysis,3,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,075360a7-e1ee-539b-b5e9-bbfd8fee5125,Data Analysis,3,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,edec74f3-0e63-587b-beea-d406910c1836,Laboratory Techniques,3,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,e9c612b0-3196-5111-8131-8a271b09194b,Research Methodology,3,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,416c3833-8bc7-598b-abbb-892fc7143826,SPSS,2,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,e1163140-b9d2-578d-81f3-ae82168e81f8,R Programming,4,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,dbfdf573-8a05-57bd-aaaf-f0029cb5cced,Scientific Writing,2,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,cb1f1eb1-2059-542d-923e-1562a09d7fc1,Quality Control,3,True,required,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,Leadership,2,False,nice-to-have,2026-06-27
39be39c4-03ec-5b64-b25a-6c80d6aa53ce,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,Time Management,2,False,nice-to-have,2026-06-27
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,2,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,4,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,3,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,3,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,2,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,3,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,4,True,required,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,Teamwork,2,False,nice-to-have,2026-06-02
946a4036-d7aa-55f4-9a6b-a65da5e0ecba,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,Problem Solving,2,False,nice-to-have,2026-06-02
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,673941ac-36d9-5472-bc38-5512201d5625,Project Management,3,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,4,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,4,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,2,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,3,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,4,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,4,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,2,True,required,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-10-26
32fb89f9-7b51-5d2d-9498-bda7f3131a0c,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,Problem Solving,2,False,nice-to-have,2026-10-26
ea54ce8b-2133-5658-b201-33dc588977f7,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,3,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,4,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,2,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,2,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,4,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,2,True,required,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-07-10
ea54ce8b-2133-5658-b201-33dc588977f7,4e533a2c-722d-5b0b-9fc0-b20b8192b921,Critical Thinking,2,False,nice-to-have,2026-07-10
0ed86420-ab22-565c-afb8-2c89cbaf952e,673941ac-36d9-5472-bc38-5512201d5625,Project Management,2,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,3,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,4,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,3,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,4,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,2,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,3,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,2,True,required,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,Teamwork,2,False,nice-to-have,2026-10-03
0ed86420-ab22-565c-afb8-2c89cbaf952e,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,Leadership,2,False,nice-to-have,2026-10-03
48c1d3e9-31c3-53af-b497-6d96864dd6f3,673941ac-36d9-5472-bc38-5512201d5625,Project Management,2,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,4,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,4,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,3,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,4,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,4,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,4,True,required,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,Teamwork,2,False,nice-to-have,2026-07-30
48c1d3e9-31c3-53af-b497-6d96864dd6f3,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-07-30
1b72da55-0938-522d-a931-98d7663a547a,673941ac-36d9-5472-bc38-5512201d5625,Project Management,2,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,3,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,4,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,4,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,2,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,3,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,4,True,required,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,Problem Solving,2,False,nice-to-have,2026-10-28
1b72da55-0938-522d-a931-98d7663a547a,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,Teamwork,2,False,nice-to-have,2026-10-28
a8c62b80-b265-50d8-9374-377e12be8e0c,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,3,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,3,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,2,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,4,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,2,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,2,True,required,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,ed91ce4b-21a0-57fa-ba99-731f65dfb9a8,Teamwork,2,False,nice-to-have,2026-10-15
a8c62b80-b265-50d8-9374-377e12be8e0c,b9c39fd0-8f3f-41c2-98cd-672bde48d1be,Leadership,2,False,nice-to-have,2026-10-15
522c7030-cbef-5004-ba12-f01d2cc32ec2,7aa2f73a-159f-4e66-afc0-4858a579f05e,Python,3,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,6df907e6-9b90-4502-817f-aa3f519ca6ba,JavaScript,2,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,ff646f33-9403-4c66-92dd-ff9748775349,SQL,4,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,14b8198a-14a7-5571-b28d-1680ff320a06,Network Administration,4,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,e58b9703-9ae0-51b9-8fca-898817f10ef6,System Administration,2,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,4a6cbe3c-193b-5f54-ad8b-78aebb65e3e5,Cybersecurity,3,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,debd2c11-2977-522b-b47c-9c0ff553bb8c,Cloud Computing,2,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,3407676b-247b-5ddb-a9dc-48eb77eef197,Database Management,4,True,required,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,4e533a2c-722d-5b0b-9fc0-b20b8192b921,Critical Thinking,2,False,nice-to-have,2026-09-06
522c7030-cbef-5004-ba12-f01d2cc32ec2,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-09-06
fe66fb50-48ae-5303-a3c3-e90750efb78d,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,4,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,3,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,2,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,3,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,3,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,3,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,2,True,required,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,Time Management,2,False,nice-to-have,2026-06-08
fe66fb50-48ae-5303-a3c3-e90750efb78d,0ad9c1eb-0a5b-583b-8b9c-efcab6169acd,Problem Solving,2,False,nice-to-have,2026-06-08
91885de9-12a6-58fe-81c2-0d194cb83ab0,05ee4c5d-2c8c-563b-9090-77f46c882d20,Statistical Analysis,2,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,075360a7-e1ee-539b-b5e9-bbfd8fee5125,Data Analysis,4,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,edec74f3-0e63-587b-beea-d406910c1836,Laboratory Techniques,4,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,e9c612b0-3196-5111-8131-8a271b09194b,Research Methodology,3,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,416c3833-8bc7-598b-abbb-892fc7143826,SPSS,4,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,e1163140-b9d2-578d-81f3-ae82168e81f8,R Programming,3,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,dbfdf573-8a05-57bd-aaaf-f0029cb5cced,Scientific Writing,3,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,cb1f1eb1-2059-542d-923e-1562a09d7fc1,Quality Control,4,True,required,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,4fe6eb08-e2f8-4e2c-a6c6-3157314632e1,Communication,2,False,nice-to-have,2026-07-12
91885de9-12a6-58fe-81c2-0d194cb83ab0,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,Time Management,2,False,nice-to-have,2026-07-12
975d44a8-59d9-590d-a4eb-e7052749af4b,05ee4c5d-2c8c-563b-9090-77f46c882d20,Statistical Analysis,3,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,075360a7-e1ee-539b-b5e9-bbfd8fee5125,Data Analysis,3,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,edec74f3-0e63-587b-beea-d406910c1836,Laboratory Techniques,3,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,e9c612b0-3196-5111-8131-8a271b09194b,Research Methodology,3,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,416c3833-8bc7-598b-abbb-892fc7143826,SPSS,2,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,e1163140-b9d2-578d-81f3-ae82168e81f8,R Programming,3,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,dbfdf573-8a05-57bd-aaaf-f0029cb5cced,Scientific Writing,3,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,cb1f1eb1-2059-542d-923e-1562a09d7fc1,Quality Control,4,True,required,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-10-25
975d44a8-59d9-590d-a4eb-e7052749af4b,4e533a2c-722d-5b0b-9fc0-b20b8192b921,Critical Thinking,2,False,nice-to-have,2026-10-25
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,57207e46-1715-5ed0-b0ee-e9ff799dd162,Financial Analysis,4,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,7d072740-34e2-5544-b751-b5f4b0fe3cc3,Contract Law,2,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,cbf582c1-bfbf-5b07-8601-354b3724b9aa,Public Administration,2,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,32434e63-cb5c-5f0e-8386-26346f34f303,Policy Analysis,2,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,1401a4e4-f93a-5e5b-9d54-f1f58962057f,Procurement,4,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,dd89cb94-3ead-5f27-9b41-37d7daa2438b,Accounting,3,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,29425624-74cf-5d0b-8f6b-3fb0659d0ecd,Auditing,4,True,required,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,3342c5ad-79a8-5df9-a4f8-c5e2a8686e42,Time Management,2,False,nice-to-have,2026-06-14
447ff3dc-0b12-5ab5-b318-a7c5430daa7d,8c5cfd64-0ee7-5451-acc8-e43138d16a08,Adaptability,2,False,nice-to-have,2026-06-14
4ec094bd-5d47-5062-b859-6095e0abccf3,673941ac-36d9-5472-bc38-5512201d5625,Project Management,4,True,required,2026-09-01
