candidate_id,candidate_db_id,skill_name
1BE435B87CADA4063B73C8AB1B3DE31169D5764EB24BB04A410BDD507857668B,ada94f33-a905-5b3d-ac1c-ffbd54d4de98,Time Management
1BE435B87CADA4063B73C8AB1B3DE31169D5764EB24BB04A410BDD507857668B,ada94f33-a905-5b3d-ac1c-ffbd54d4de98,Critical Thinking
1D5E3806A1768C17D1AC1D8D3FD4009ECE727866289DFAB892CADCF68615A043,7a806bf4-cd2b-5960-96db-d7ad42b12476,Food & Beverage Service
1D5E3806A1768C17D1AC1D8D3FD4009ECE727866289DFAB892CADCF68615A043,7a806bf4-cd2b-5960-96db-d7ad42b12476,Guest Relations
1D5E3806A1768C17D1AC1D8D3FD4009ECE727866289DFAB892CADCF68615A043,7a806bf4-cd2b-5960-96db-d7ad42b12476,Hospitality Management
1D5E3806A1768C17D1AC1D8D3FD4009ECE727866289DFAB892CADCF68615A043,7a806bf4-cd2b-5960-96db-d7ad42b12476,Customer Service
1D5E3806A1768C17D1AC1D8D3FD4009ECE727866289DFAB892CADCF68615A043,7a806bf4-cd2b-5960-96db-d7ad42b12476,Communication
1D5E3806A1768C17D1AC1D8D3FD4009ECE727866289DFAB892CADCF68615A043,7a806bf4-cd2b-5960-96db-d7ad42b12476,Time Management
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Policy Analysis
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Procurement
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Financial Analysis
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Project Management
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Human Resource Management
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Public Administration
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Adaptability
1A0D5EEC60C0A45B281A1B52FE58652E9C98B31FB88857A590161907A70B73D0,43c1c159-4a49-5872-8510-12d097d9c779,Time Management
1D744177C53597B123E0AB11196B9712C4E59D21B8F03DFAD96D41C31CD4F4DE,3bb73e14-1bff-5f6c-b434-19e65b0df0c7,Auditing
1D744177C53597B123E0AB11196B9712C4E59D21B8F03DFAD96D41C31CD4F4DE,3bb73e14-1bff-5f6c-b434-19e65b0df0c7,Public Administration
1D744177C53597B123E0AB11196B9712C4E59D21B8F03DFAD96D41C31CD4F4DE,3bb73e14-1bff-5f6c-b434-19e65b0df0c7,Compliance
1D744177C53597B123E0AB11196B9712C4E59D21B8F03DFAD96D41C31CD4F4DE,3bb73e14-1bff-5f6c-b434-19e65b0df0c7,Communication
1D744177C53597B123E0AB11196B9712C4E59D21B8F03DFAD96D41C31CD4F4DE,3bb73e14-1bff-5f6c-b434-19e65b0df0c7,Critical Thinking
1C4F4D05394CDD3CC5F27C23A77CD0E242B004B838ED797046EC2B8A030F9187,b374fa7b-1513-5297-b6ea-8f76d84ecaf9,Policy Analysis
1C4F4D05394CDD3CC5F27C23A77CD0E242B004B838ED797046EC2B8A030F9187,b374fa7b-1513-5297-b6ea-8f76d84ecaf9,Human Resource Management
1C4F4D05394CDD3CC5F27C23A77CD0E242B004B838ED797046EC2B8A030F9187,b374fa7b-1513-5297-b6ea-8f76d84ecaf9,Auditing
1C4F4D05394CDD3CC5F27C23A77CD0E242B004B838ED797046EC2B8A030F9187,b374fa7b-1513-5297-b6ea-8f76d84ecaf9,Leadership
1C4F4D05394CDD3CC5F27C23A77CD0E242B004B838ED797046EC2B8A030F9187,b374fa7b-1513-5297-b6ea-8f76d84ecaf9,Teamwork
1A456FF2714EA5E17F181B91AE491368D3C318056CD347700FFB985E5A43C552,d85b8cb2-8a2d-5032-be82-9dc279d98a5f,Human Resource Management
1A456FF2714EA5E17F181B91AE491368D3C318056CD347700FFB985E5A43C552,d85b8cb2-8a2d-5032-be82-9dc279d98a5f,Compliance
1A456FF2714EA5E17F181B91AE491368D3C318056CD347700FFB985E5A43C552,d85b8cb2-8a2d-5032-be82-9dc279d98a5f,Contract Law
1A456FF2714EA5E17F181B91AE491368D3C318056CD347700FFB985E5A43C552,d85b8cb2-8a2d-5032-be82-9dc279d98a5f,Project Management
1A456FF2714EA5E17F181B91AE491368D3C318056CD347700FFB985E5A43C552,d85b8cb2-8a2d-5032-be82-9dc279d98a5f,Procurement
1A456FF2714EA5E17F181B91AE491368D3C318056CD347700FFB985E5A43C552,d85b8cb2-8a2d-5032-be82-9dc279d98a5f,Problem Solving
1A456FF2714EA5E17F181B91AE491368D3C318056CD347700FFB985E5A43C552,d85b8cb2-8a2d-5032-be82-9dc279d98a5f,Teamwork
1D235EBF68C3CE6FCFF8D8BD332280A8A0C1BC37B572343CFE6768C340C88F31,12d6ffbe-dc08-5ff8-90a8-437fbaecc9bc,Customer Service
1D235EBF68C3CE6FCFF8D8BD332280A8A0C1BC37B572343CFE6768C340C88F31,12d6ffbe-dc08-5ff8-90a8-437fbaecc9bc,Tour Guiding
1D235EBF68C3CE6FCFF8D8BD332280A8A0C1BC37B572343CFE6768C340C88F31,12d6ffbe-dc08-5ff8-90a8-437fbaecc9bc,Hospitality Management
1D235EBF68C3CE6FCFF8D8BD332280A8A0C1BC37B572343CFE6768C340C88F31,12d6ffbe-dc08-5ff8-90a8-437fbaecc9bc,Food & Beverage Service
1D235EBF68C3CE6FCFF8D8BD332280A8A0C1BC37B572343CFE6768C340C88F31,12d6ffbe-dc08-5ff8-90a8-437fbaecc9bc,Event Planning
1D235EBF68C3CE6FCFF8D8BD332280A8A0C1BC37B572343CFE6768C340C88F31,12d6ffbe-dc08-5ff8-90a8-437fbaecc9bc,Communication
1D235EBF68C3CE6FCFF8D8BD332280A8A0C1BC37B572343CFE6768C340C88F31,12d6ffbe-dc08-5ff8-90a8-437fbaecc9bc,Time Management
1D31851FD4BAE0792B525F2235FCC2D3D966CFF3220B38F19359996D14C6ED80,df61f3b9-7250-5bd3-9ebe-cf1fc3e03e56,Patient Care
1D31851FD4BAE0792B525F2235FCC2D3D966CFF3220B38F19359996D14C6ED80,df61f3b9-7250-5bd3-9ebe-cf1fc3e03e56,Clinical Assessment
1D31851FD4BAE0792B525F2235FCC2D3D966CFF3220B38F19359996D14C6ED80,df61f3b9-7250-5bd3-9ebe-cf1fc3e03e56,Health Education
1D31851FD4BAE0792B525F2235FCC2D3D966CFF3220B38F19359996D14C6ED80,df61f3b9-7250-5bd3-9ebe-cf1fc3e03e56,First Aid
1D31851FD4BAE0792B525F2235FCC2D3D966CFF3220B38F19359996D14C6ED80,df61f3b9-7250-5bd3-9ebe-cf1fc3e03e56,Teamwork
1D31851FD4BAE0792B525F2235FCC2D3D966CFF3220B38F19359996D14C6ED80,df61f3b9-7250-5bd3-9ebe-cf1fc3e03e56,Leadership
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,Public Health
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,Nursing Procedures
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,First Aid
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,Health Education
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,Epidemiology
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,Patient Care
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,Adaptability
1D8F87BDE165CCBB0CFA086E19F078ABBD70374004626578B0FC9446438F1E06,4fb2cdce-ac0d-54ce-985a-47d484cf5b01,Problem Solving
1B80B778C06F50A956B0D0199CDD913A54EB4A28E5B1AB3FA971C59D80A80675,c6fc7661-98b0-5096-9929-aac33f160c6a,Technical Drawing
1B80B778C06F50A956B0D0199CDD913A54EB4A28E5B1AB3FA971C59D80A80675,c6fc7661-98b0-5096-9929-aac33f160c6a,Structural Design
1B80B778C06F50A956B0D0199CDD913A54EB4A28E5B1AB3FA971C59D80A80675,c6fc7661-98b0-5096-9929-aac33f160c6a,Construction Management
1B80B778C06F50A956B0D0199CDD913A54EB4A28E5B1AB3FA971C59D80A80675,c6fc7661-98b0-5096-9929-aac33f160c6a,Electrical Systems
1B80B778C06F50A956B0D0199CDD913A54EB4A28E5B1AB3FA971C59D80A80675,c6fc7661-98b0-5096-9929-aac33f160c6a,Critical Thinking
1B80B778C06F50A956B0D0199CDD913A54EB4A28E5B1AB3FA971C59D80A80675,c6fc7661-98b0-5096-9929-aac33f160c6a,Time Management
1E3A88EFD4406DE4DEA2E48DEF4F26EED12228F255FDD5F66F04C00319F9426B,5cca48e9-a4b9-5fa1-99f2-a0eba9fc2f13,Public Administration
1E3A88EFD4406DE4DEA2E48DEF4F26EED12228F255FDD5F66F04C00319F9426B,5cca48e9-a4b9-5fa1-99f2-a0eba9fc2f13,Auditing
1E3A88EFD4406DE4DEA2E48DEF4F26EED12228F255FDD5F66F04C00319F9426B,5cca48e9-a4b9-5fa1-99f2-a0eba9fc2f13,Financial Analysis
1E3A88EFD4406DE4DEA2E48DEF4F26EED12228F255FDD5F66F04C00319F9426B,5cca48e9-a4b9-5fa1-99f2-a0eba9fc2f13,Critical Thinking
1E3A88EFD4406DE4DEA2E48DEF4F26EED12228F255FDD5F66F04C00319F9426B,5cca48e9-a4b9-5fa1-99f2-a0eba9fc2f13,Leadership
1E7649F48C70CDA2B3387DC1870C8665A1A96BEE63705A0D4B8741B984A42D8C,cc7d338f-d58d-505f-bf94-fdc8b83525d9,Statistical Analysis
1E7649F48C70CDA2B3387DC1870C8665A1A96BEE63705A0D4B8741B984A42D8C,cc7d338f-d58d-505f-bf94-fdc8b83525d9,Research Methodology
1E7649F48C70CDA2B3387DC1870C8665A1A96BEE63705A0D4B8741B984A42D8C,cc7d338f-d58d-505f-bf94-fdc8b83525d9,Scientific Writing
1E7649F48C70CDA2B3387DC1870C8665A1A96BEE63705A0D4B8741B984A42D8C,cc7d338f-d58d-505f-bf94-fdc8b83525d9,Communication
1E7649F48C70CDA2B3387DC1870C8665A1A96BEE63705A0D4B8741B984A42D8C,cc7d338f-d58d-505f-bf94-fdc8b83525d9,Critical Thinking
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Teacher Training
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Classroom Management
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Curriculum Development
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Educational Assessment
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Student Counseling
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Lesson Planning
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Problem Solving
1E629639E9A0CC6B6F8C2952DE157B7FF306B9F2ED54A7B574DDBAEA80922567,1a9ac0e9-07cb-5a95-a603-878d31ebaf92,Leadership
1FFCFC0CF1B5428D34B032901E3ACFEB0FC763AA70214EB496CECAD301D85DED,257e6053-ddfc-5d81-a607-0b09f39c8f4d,Pedagogy
1FFCFC0CF1B5428D34B032901E3ACFEB0FC763AA70214EB496CECAD301D85DED,257e6053-ddfc-5d81-a607-0b09f39c8f4d,Special Needs Education
1FFCFC0CF1B5428D34B032901E3ACFEB0FC763AA70214EB496CECAD301D85DED,257e6053-ddfc-5d81-a607-0b09f39c8f4d,Lesson Planning
1FFCFC0CF1B5428D34B032901E3ACFEB0FC763AA70214EB496CECAD301D85DED,257e6053-ddfc-5d81-a607-0b09f39c8f4d,Adaptability
1FFCFC0CF1B5428D34B032901E3ACFEB0FC763AA70214EB496CECAD301D85DED,257e6053-ddfc-5d81-a607-0b09f39c8f4d,Problem Solving
1EE4D51AAC11F63080FB765EC8885DFE4FAE6BA89632B0E00E5BE65E9F541D2E,bf5c95e8-8666-5459-a384-a2ef09bdbf43,Pedagogy
1EE4D51AAC11F63080FB765EC8885DFE4FAE6BA89632B0E00E5BE65E9F541D2E,bf5c95e8-8666-5459-a384-a2ef09bdbf43,Curriculum Development
1EE4D51AAC11F63080FB765EC8885DFE4FAE6BA89632B0E00E5BE65E9F541D2E,bf5c95e8-8666-5459-a384-a2ef09bdbf43,Special Needs Education
1EE4D51AAC11F63080FB765EC8885DFE4FAE6BA89632B0E00E5BE65E9F541D2E,bf5c95e8-8666-5459-a384-a2ef09bdbf43,Lesson Planning
1EE4D51AAC11F63080FB765EC8885DFE4FAE6BA89632B0E00E5BE65E9F541D2E,bf5c95e8-8666-5459-a384-a2ef09bdbf43,E-Learning Tools
1EE4D51AAC11F63080FB765EC8885DFE4FAE6BA89632B0E00E5BE65E9F541D2E,bf5c95e8-8666-5459-a384-a2ef09bdbf43,Adaptability
1EE4D51AAC11F63080FB765EC8885DFE4FAE6BA89632B0E00E5BE65E9F541D2E,bf5c95e8-8666-5459-a384-a2ef09bdbf43,Communication
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Human Resource Management
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Financial Analysis
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Project Management
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Policy Analysis
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Public Administration
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Accounting
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Leadership
1C7A98D4DEFACC56342F88D12D9B98CB577338F116DEA58314C00FB24AE14F19,e8999b93-8e31-5307-aa2a-ec5a9db848b4,Time Management
1F164F00C6EAAC4B0E4238A22F6BA18959EDFF0D332AC3CECE665B736CAE1FDE,122ef7b9-00e8-596d-ab7f-ce13af215a42,Contract Law
1F164F00C6EAAC4B0E4238A22F6BA18959EDFF0D332AC3CECE665B736CAE1FDE,122ef7b9-00e8-596d-ab7f-ce13af215a42,Human Resource Management
1F164F00C6EAAC4B0E4238A22F6BA18959EDFF0D332AC3CECE665B736CAE1FDE,122ef7b9-00e8-596d-ab7f-ce13af215a42,Accounting
1F164F00C6EAAC4B0E4238A22F6BA18959EDFF0D332AC3CECE665B736CAE1FDE,122ef7b9-00e8-596d-ab7f-ce13af215a42,Time Management
1F164F00C6EAAC4B0E4238A22F6BA18959EDFF0D332AC3CECE665B736CAE1FDE,122ef7b9-00e8-596d-ab7f-ce13af215a42,Problem Solving
1F433AE158813BBDC3DC6FF9E98F87A386167A06FBD3EC78390C19004F669547,2f524cc8-964f-5818-99ae-304ef019ca43,Public Administration
1F433AE158813BBDC3DC6FF9E98F87A386167A06FBD3EC78390C19004F669547,2f524cc8-964f-5818-99ae-304ef019ca43,Accounting
1F433AE158813BBDC3DC6FF9E98F87A386167A06FBD3EC78390C19004F669547,2f524cc8-964f-5818-99ae-304ef019ca43,Policy Analysis
1F433AE158813BBDC3DC6FF9E98F87A386167A06FBD3EC78390C19004F669547,2f524cc8-964f-5818-99ae-304ef019ca43,Leadership
1F433AE158813BBDC3DC6FF9E98F87A386167A06FBD3EC78390C19004F669547,2f524cc8-964f-5818-99ae-304ef019ca43,Critical Thinking
1F5BB49AD3E66EE44FEAB73A26366C0AF0FE640100C3E6759730A61AF1E33319,8d216b12-080c-5d45-98cf-4b10e8fc219a,Financial Analysis
1F5BB49AD3E66EE44FEAB73A26366C0AF0FE640100C3E6759730A61AF1E33319,8d216b12-080c-5d45-98cf-4b10e8fc219a,Procurement
1F5BB49AD3E66EE44FEAB73A26366C0AF0FE640100C3E6759730A61AF1E33319,8d216b12-080c-5d45-98cf-4b10e8fc219a,Contract Law
1F5BB49AD3E66EE44FEAB73A26366C0AF0FE640100C3E6759730A61AF1E33319,8d216b12-080c-5d45-98cf-4b10e8fc219a,Policy Analysis
1F5BB49AD3E66EE44FEAB73A26366C0AF0FE640100C3E6759730A61AF1E33319,8d216b12-080c-5d45-98cf-4b10e8fc219a,Problem Solving
1F5BB49AD3E66EE44FEAB73A26366C0AF0FE640100C3E6759730A61AF1E33319,8d216b12-080c-5d45-98cf-4b10e8fc219a,Critical Thinking
1F61F571A99AE36A776DAD2E8736CA9050B43666F4AAC96AA6A11FEEEDF8BAF4,7d925c24-67d3-5a97-bb2b-3f2bdd2266bf,Sustainable Farming
1F61F571A99AE36A776DAD2E8736CA9050B43666F4AAC96AA6A11FEEEDF8BAF4,7d925c24-67d3-5a97-bb2b-3f2bdd2266bf,Animal Husbandry
1F61F571A99AE36A776DAD2E8736CA9050B43666F4AAC96AA6A11FEEEDF8BAF4,7d925c24-67d3-5a97-bb2b-3f2bdd2266bf,Agribusiness
1F61F571A99AE36A776DAD2E8736CA9050B43666F4AAC96AA6A11FEEEDF8BAF4,7d925c24-67d3-5a97-bb2b-3f2bdd2266bf,Soil Science
1F61F571A99AE36A776DAD2E8736CA9050B43666F4AAC96AA6A11FEEEDF8BAF4,7d925c24-67d3-5a97-bb2b-3f2bdd2266bf,Irrigation Systems
1F61F571A99AE36A776DAD2E8736CA9050B43666F4AAC96AA6A11FEEEDF8BAF4,7d925c24-67d3-5a97-bb2b-3f2bdd2266bf,Critical Thinking
1F61F571A99AE36A776DAD2E8736CA9050B43666F4AAC96AA6A11FEEEDF8BAF4,7d925c24-67d3-5a97-bb2b-3f2bdd2266bf,Adaptability
1F718BF9474DE9C58CA85249FFCFB0197C423F4037F01972102A205E20468D09,3f81734d-5897-5d85-9ae0-021b6e0399b4,IT Support
1F718BF9474DE9C58CA85249FFCFB0197C423F4037F01972102A205E20468D09,3f81734d-5897-5d85-9ae0-021b6e0399b4,Network Administration
1F718BF9474DE9C58CA85249FFCFB0197C423F4037F01972102A205E20468D09,3f81734d-5897-5d85-9ae0-021b6e0399b4,JavaScript
1F718BF9474DE9C58CA85249FFCFB0197C423F4037F01972102A205E20468D09,3f81734d-5897-5d85-9ae0-021b6e0399b4,System Administration
1F718BF9474DE9C58CA85249FFCFB0197C423F4037F01972102A205E20468D09,3f81734d-5897-5d85-9ae0-021b6e0399b4,Leadership
1F718BF9474DE9C58CA85249FFCFB0197C423F4037F01972102A205E20468D09,3f81734d-5897-5d85-9ae0-021b6e0399b4,Problem Solving
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,Educational Assessment
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,Pedagogy
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,Student Counseling
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,Lesson Planning
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,E-Learning Tools
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,Curriculum Development
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,Problem Solving
1F7CF94DC44652E68F36EF077F270F7060C32E6D855AB3CA27C2B546FE54ADB5,2fa7ee98-536b-5c52-8706-84cb015c0def,Critical Thinking
20D7A22AE2D10CB844E8ADE3F43A6D99D021A954E724BE7EDD1D517AE16AC325,975d015f-62ae-51c6-942a-606620b69b06,Special Needs Education
20D7A22AE2D10CB844E8ADE3F43A6D99D021A954E724BE7EDD1D517AE16AC325,975d015f-62ae-51c6-942a-606620b69b06,Teacher Training
20D7A22AE2D10CB844E8ADE3F43A6D99D021A954E724BE7EDD1D517AE16AC325,975d015f-62ae-51c6-942a-606620b69b06,E-Learning Tools
20D7A22AE2D10CB844E8ADE3F43A6D99D021A954E724BE7EDD1D517AE16AC325,975d015f-62ae-51c6-942a-606620b69b06,Educational Assessment
20D7A22AE2D10CB844E8ADE3F43A6D99D021A954E724BE7EDD1D517AE16AC325,975d015f-62ae-51c6-942a-606620b69b06,Leadership
20D7A22AE2D10CB844E8ADE3F43A6D99D021A954E724BE7EDD1D517AE16AC325,975d015f-62ae-51c6-942a-606620b69b06,Critical Thinking
1D3AD6AD7C527CDD0DC3C02E45D1A309567D23A19314002D13402DBD8A7CF53D,8d522b22-05ac-5d24-8d6f-cc6ef1167582,Public Administration
1D3AD6AD7C527CDD0DC3C02E45D1A309567D23A19314002D13402DBD8A7CF53D,8d522b22-05ac-5d24-8d6f-cc6ef1167582,Financial Analysis
1D3AD6AD7C527CDD0DC3C02E45D1A309567D23A19314002D13402DBD8A7CF53D,8d522b22-05ac-5d24-8d6f-cc6ef1167582,Auditing
1D3AD6AD7C527CDD0DC3C02E45D1A309567D23A19314002D13402DBD8A7CF53D,8d522b22-05ac-5d24-8d6f-cc6ef1167582,Contract Law
1D3AD6AD7C527CDD0DC3C02E45D1A309567D23A19314002D13402DBD8A7CF53D,8d522b22-05ac-5d24-8d6f-cc6ef1167582,Communication
1D3AD6AD7C527CDD0DC3C02E45D1A309567D23A19314002D13402DBD8A7CF53D,8d522b22-05ac-5d24-8d6f-cc6ef1167582,Critical Thinking
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,R Programming
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,SPSS
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,Scientific Writing
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,Quality Control
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,Laboratory Techniques
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,Statistical Analysis
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,Leadership
21B7093E65BE46B7701AD427BEE8BFA53236C08254B6294E561F7D655050F29C,91af8d78-3005-5cc6-ba34-57c419a7afa1,Teamwork
1E0B3D2F318125687D87375303D9320DED5C5B8D8479433841614E79F95552F3,0841cf84-788b-5e21-9f3d-dbc0f512422c,Financial Analysis
1E0B3D2F318125687D87375303D9320DED5C5B8D8479433841614E79F95552F3,0841cf84-788b-5e21-9f3d-dbc0f512422c,Accounting
1E0B3D2F318125687D87375303D9320DED5C5B8D8479433841614E79F95552F3,0841cf84-788b-5e21-9f3d-dbc0f512422c,Compliance
1E0B3D2F318125687D87375303D9320DED5C5B8D8479433841614E79F95552F3,0841cf84-788b-5e21-9f3d-dbc0f512422c,Project Management
1E0B3D2F318125687D87375303D9320DED5C5B8D8479433841614E79F95552F3,0841cf84-788b-5e21-9f3d-dbc0f512422c,Time Management
1E0B3D2F318125687D87375303D9320DED5C5B8D8479433841614E79F95552F3,0841cf84-788b-5e21-9f3d-dbc0f512422c,Adaptability
21CC183178D07F698B9A9D83C8DCCBB6CEE5800BABEC23B5BFE7EED66BB37125,2e504d10-4e56-5467-ba88-5b5e296a7ffb,Animal Husbandry
21CC183178D07F698B9A9D83C8DCCBB6CEE5800BABEC23B5BFE7EED66BB37125,2e504d10-4e56-5467-ba88-5b5e296a7ffb,Irrigation Systems
21CC183178D07F698B9A9D83C8DCCBB6CEE5800BABEC23B5BFE7EED66BB37125,2e504d10-4e56-5467-ba88-5b5e296a7ffb,Agribusiness
21CC183178D07F698B9A9D83C8DCCBB6CEE5800BABEC23B5BFE7EED66BB37125,2e504d10-4e56-5467-ba88-5b5e296a7ffb,Time Management
21CC183178D07F698B9A9D83C8DCCBB6CEE5800BABEC23B5BFE7EED66BB37125,2e504d10-4e56-5467-ba88-5b5e296a7ffb,Communication
1E9C4A390B49BE5A711B9B76E4D774F74F8DB62E68645446D4263052766986D1,bc5a5b50-b231-516e-8689-e11a65b132ce,JavaScript
1E9C4A390B49BE5A711B9B76E4D774F74F8DB62E68645446D4263052766986D1,bc5a5b50-b231-516e-8689-e11a65b132ce,IT Support
1E9C4A390B49BE5A711B9B76E4D774F74F8DB62E68645446D4263052766986D1,bc5a5b50-b231-516e-8689-e11a65b132ce,SQL
1E9C4A390B49BE5A711B9B76E4D774F74F8DB62E68645446D4263052766986D1,bc5a5b50-b231-516e-8689-e11a65b132ce,Time Management
1E9C4A390B49BE5A711B9B76E4D774F74F8DB62E68645446D4263052766986D1,bc5a5b50-b231-516e-8689-e11a65b132ce,Teamwork
1EADB5F3ADDFB08E0F5FA881FF9A1428977C1AB2DA9695C0A53EF183E48A68A8,64faab16-2eb5-5512-96d6-1a2841fa68d1,Laboratory Techniques
1EADB5F3ADDFB08E0F5FA881FF9A1428977C1AB2DA9695C0A53EF183E48A68A8,64faab16-2eb5-5512-96d6-1a2841fa68d1,Chemistry Lab Safety
1EADB5F3ADDFB08E0F5FA881FF9A1428977C1AB2DA9695C0A53EF183E48A68A8,64faab16-2eb5-5512-96d6-1a2841fa68d1,R Programming
1EADB5F3ADDFB08E0F5FA881FF9A1428977C1AB2DA9695C0A53EF183E48A68A8,64faab16-2eb5-5512-96d6-1a2841fa68d1,Quality Control
1EADB5F3ADDFB08E0F5FA881FF9A1428977C1AB2DA9695C0A53EF183E48A68A8,64faab16-2eb5-5512-96d6-1a2841fa68d1,Critical Thinking
